starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 09:46:35 2015	1439199995	148	133	281	133
Mon Aug 10 09:46:35 2015	1439199995	151	142	293	142
Mon Aug 10 09:46:34 2015	1439199994	109	184	294	184
Mon Aug 10 09:46:34 2015	1439199994	138	163	301	163
Mon Aug 10 09:46:34 2015	1439199994	108	195	302	190
Mon Aug 10 09:46:34 2015	1439199994	113	189	303	189
Mon Aug 10 09:46:34 2015	1439199994	106	199	305	199
Mon Aug 10 09:46:35 2015	1439199995	148	162	311	162
Mon Aug 10 09:46:35 2015	1439199995	208	109	318	109
Mon Aug 10 09:46:35 2015	1439199995	223	105	328	104
Mon Aug 10 09:46:34 2015	1439199994	120	207	328	207
Mon Aug 10 09:46:34 2015	1439199994	106	222	328	220
Mon Aug 10 09:46:35 2015	1439199995	205	129	334	129
Mon Aug 10 09:46:35 2015	1439199995	158	177	335	177
Mon Aug 10 09:46:34 2015	1439199994	113	223	336	223
Mon Aug 10 09:46:34 2015	1439199994	125	214	339	214
Mon Aug 10 09:46:34 2015	1439199994	122	217	339	217
Mon Aug 10 09:46:35 2015	1439199995	201	140	341	139
Mon Aug 10 09:46:35 2015	1439199995	201	143	344	142
Mon Aug 10 09:46:35 2015	1439199995	206	143	350	143
Mon Aug 10 09:46:34 2015	1439199994	124	232	356	232
Mon Aug 10 09:46:34 2015	1439199994	121	235	356	235
Mon Aug 10 09:46:35 2015	1439199995	214	144	358	144
Mon Aug 10 09:46:35 2015	1439199995	207	156	362	156
Mon Aug 10 09:46:34 2015	1439199994	122	242	364	238
Mon Aug 10 09:46:35 2015	1439199995	206	158	364	158
Mon Aug 10 09:46:34 2015	1439199994	117	248	365	248
Mon Aug 10 09:46:35 2015	1439199995	188	184	373	184
Mon Aug 10 09:46:35 2015	1439199995	208	165	373	165
Mon Aug 10 09:46:34 2015	1439199994	113	260	373	260
Mon Aug 10 09:46:34 2015	1439199994	124	250	375	250
Mon Aug 10 09:46:35 2015	1439199995	271	104	375	104
Mon Aug 10 09:46:35 2015	1439199995	210	170	380	170
Mon Aug 10 09:46:35 2015	1439199995	176	213	388	213
Mon Aug 10 09:46:35 2015	1439199995	193	196	389	195
Mon Aug 10 09:46:34 2015	1439199994	127	262	389	262
Mon Aug 10 09:46:34 2015	1439199994	127	262	389	262
Mon Aug 10 09:46:35 2015	1439199995	222	168	390	161
Mon Aug 10 09:46:35 2015	1439199995	231	159	390	159
Mon Aug 10 09:46:35 2015	1439199995	180	214	394	214
Mon Aug 10 09:46:35 2015	1439199995	209	186	395	186
Mon Aug 10 09:46:35 2015	1439199995	211	187	397	187
Mon Aug 10 09:46:34 2015	1439199994	108	290	398	290
Mon Aug 10 09:46:35 2015	1439199995	215	184	400	184
Mon Aug 10 09:46:35 2015	1439199995	230	170	400	170
Mon Aug 10 09:46:35 2015	1439199995	218	182	401	182
Mon Aug 10 09:46:35 2015	1439199995	215	186	401	186
Mon Aug 10 09:46:35 2015	1439199995	239	162	401	162
Mon Aug 10 09:46:35 2015	1439199995	208	196	404	196
Mon Aug 10 09:46:35 2015	1439199995	320	84	404	84
Mon Aug 10 09:46:35 2015	1439199995	313	93	406	93
Mon Aug 10 09:46:34 2015	1439199994	282	124	406	124
Mon Aug 10 09:46:34 2015	1439199994	168	239	408	239
Mon Aug 10 09:46:34 2015	1439199994	108	301	409	301
Mon Aug 10 09:46:35 2015	1439199995	211	199	409	199
Mon Aug 10 09:46:35 2015	1439199995	203	207	410	207
Mon Aug 10 09:46:34 2015	1439199994	109	300	410	300
Mon Aug 10 09:46:34 2015	1439199994	114	296	410	295
Mon Aug 10 09:46:35 2015	1439199995	290	121	410	120
Mon Aug 10 09:46:35 2015	1439199995	311	100	411	100
Mon Aug 10 09:46:35 2015	1439199995	219	194	413	194
Mon Aug 10 09:46:35 2015	1439199995	171	244	414	242
Mon Aug 10 09:46:35 2015	1439199995	279	136	415	135
Mon Aug 10 09:46:35 2015	1439199995	306	109	416	109
Mon Aug 10 09:46:35 2015	1439199995	213	202	416	202
Mon Aug 10 09:46:34 2015	1439199994	282	135	417	135
Mon Aug 10 09:46:35 2015	1439199995	210	207	417	207
Mon Aug 10 09:46:34 2015	1439199994	287	130	417	130
Mon Aug 10 09:46:35 2015	1439199995	199	222	421	221
Mon Aug 10 09:46:35 2015	1439199995	220	202	422	202
Mon Aug 10 09:46:35 2015	1439199995	218	205	423	205
Mon Aug 10 09:46:34 2015	1439199994	178	244	423	244
Mon Aug 10 09:46:35 2015	1439199995	246	177	423	176
Mon Aug 10 09:46:34 2015	1439199994	110	314	424	314
Mon Aug 10 09:46:34 2015	1439199994	111	313	424	313
Mon Aug 10 09:46:35 2015	1439199995	259	165	424	165
Mon Aug 10 09:46:35 2015	1439199995	166	258	425	257
Mon Aug 10 09:46:35 2015	1439199995	181	244	425	243
Mon Aug 10 09:46:35 2015	1439199995	320	106	426	106
Mon Aug 10 09:46:35 2015	1439199995	269	158	427	157
Mon Aug 10 09:46:35 2015	1439199995	356	73	429	72
Mon Aug 10 09:46:35 2015	1439199995	232	200	432	200
Mon Aug 10 09:46:35 2015	1439199995	322	111	433	111
Mon Aug 10 09:46:34 2015	1439199994	113	320	433	320
Mon Aug 10 09:46:34 2015	1439199994	107	326	433	325
Mon Aug 10 09:46:34 2015	1439199994	114	319	433	319
Mon Aug 10 09:46:35 2015	1439199995	212	222	434	222
Mon Aug 10 09:46:35 2015	1439199995	310	125	436	125
Mon Aug 10 09:46:34 2015	1439199994	158	278	436	278
Mon Aug 10 09:46:35 2015	1439199995	265	171	436	171
Mon Aug 10 09:46:35 2015	1439199995	223	214	436	213
Mon Aug 10 09:46:34 2015	1439199994	115	323	438	323
Mon Aug 10 09:46:35 2015	1439199995	208	232	439	231
Mon Aug 10 09:46:35 2015	1439199995	265	178	443	174
Mon Aug 10 09:46:35 2015	1439199995	223	221	445	220
Mon Aug 10 09:46:34 2015	1439199994	317	128	445	128
Mon Aug 10 09:46:35 2015	1439199995	211	235	446	235
Mon Aug 10 09:46:35 2015	1439199995	200	246	446	246
Mon Aug 10 09:46:35 2015	1439199995	252	195	447	195
Mon Aug 10 09:46:35 2015	1439199995	213	238	451	238
Mon Aug 10 09:46:35 2015	1439199995	317	134	451	134
Mon Aug 10 09:46:35 2015	1439199995	317	134	451	133
Mon Aug 10 09:46:35 2015	1439199995	302	151	452	138
Mon Aug 10 09:46:35 2015	1439199995	307	147	454	147
Mon Aug 10 09:46:35 2015	1439199995	329	126	455	125
Mon Aug 10 09:46:35 2015	1439199995	233	222	455	222
Mon Aug 10 09:46:35 2015	1439199995	329	127	456	127
Mon Aug 10 09:46:35 2015	1439199995	314	143	457	142
Mon Aug 10 09:46:35 2015	1439199995	360	98	458	97
Mon Aug 10 09:46:35 2015	1439199995	329	129	458	129
Mon Aug 10 09:46:35 2015	1439199995	226	233	459	233
Mon Aug 10 09:46:35 2015	1439199995	321	140	461	140
Mon Aug 10 09:46:35 2015	1439199995	374	88	462	88
Mon Aug 10 09:46:35 2015	1439199995	379	84	463	83
Mon Aug 10 09:46:35 2015	1439199995	219	245	464	233
Mon Aug 10 09:46:34 2015	1439199994	115	349	464	348
Mon Aug 10 09:46:34 2015	1439199994	115	349	464	348
Mon Aug 10 09:46:35 2015	1439199995	259	205	465	205
Mon Aug 10 09:46:35 2015	1439199995	257	208	465	208
Mon Aug 10 09:46:35 2015	1439199995	307	160	467	160
Mon Aug 10 09:46:35 2015	1439199995	225	243	468	243
Mon Aug 10 09:46:35 2015	1439199995	322	147	469	146
Mon Aug 10 09:46:35 2015	1439199995	374	95	469	95
Mon Aug 10 09:46:35 2015	1439199995	310	160	471	160
Mon Aug 10 09:46:35 2015	1439199995	333	138	471	138
Mon Aug 10 09:46:34 2015	1439199994	311	162	472	161
