starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 10:17:12 2015	1439201832	0	3	3	3
Mon Aug 10 10:17:12 2015	1439201832	0	4	4	4
Mon Aug 10 10:17:11 2015	1439201831	0	4	4	4
Mon Aug 10 10:17:12 2015	1439201832	0	5	5	5
Mon Aug 10 10:17:11 2015	1439201831	0	5	5	5
Mon Aug 10 10:17:12 2015	1439201832	0	5	5	5
Mon Aug 10 10:17:12 2015	1439201832	0	5	5	5
Mon Aug 10 10:17:12 2015	1439201832	0	6	6	6
Mon Aug 10 10:17:12 2015	1439201832	0	6	6	6
Mon Aug 10 10:17:12 2015	1439201832	0	7	7	7
Mon Aug 10 10:17:12 2015	1439201832	0	7	7	7
Mon Aug 10 10:17:11 2015	1439201831	0	7	7	7
Mon Aug 10 10:17:11 2015	1439201831	0	7	7	7
Mon Aug 10 10:17:12 2015	1439201832	0	8	8	8
Mon Aug 10 10:17:12 2015	1439201832	0	8	8	8
Mon Aug 10 10:17:12 2015	1439201832	0	8	8	8
Mon Aug 10 10:17:12 2015	1439201832	0	8	8	8
Mon Aug 10 10:17:12 2015	1439201832	0	8	8	8
Mon Aug 10 10:17:12 2015	1439201832	0	8	8	8
Mon Aug 10 10:17:12 2015	1439201832	0	8	8	8
Mon Aug 10 10:17:11 2015	1439201831	0	8	8	8
Mon Aug 10 10:17:11 2015	1439201831	0	8	8	8
Mon Aug 10 10:17:12 2015	1439201832	0	9	9	9
Mon Aug 10 10:17:12 2015	1439201832	0	9	9	9
Mon Aug 10 10:17:12 2015	1439201832	0	9	9	9
Mon Aug 10 10:17:12 2015	1439201832	0	9	9	9
Mon Aug 10 10:17:12 2015	1439201832	0	9	9	9
Mon Aug 10 10:17:12 2015	1439201832	0	10	10	10
Mon Aug 10 10:17:12 2015	1439201832	0	10	10	10
Mon Aug 10 10:17:12 2015	1439201832	0	10	10	10
Mon Aug 10 10:17:12 2015	1439201832	0	10	10	10
Mon Aug 10 10:17:11 2015	1439201831	0	10	10	10
Mon Aug 10 10:17:12 2015	1439201832	0	10	10	10
Mon Aug 10 10:17:12 2015	1439201832	0	10	10	10
Mon Aug 10 10:17:12 2015	1439201832	0	11	11	11
Mon Aug 10 10:17:12 2015	1439201832	0	11	11	11
Mon Aug 10 10:17:12 2015	1439201832	0	11	11	11
Mon Aug 10 10:17:12 2015	1439201832	0	11	11	11
Mon Aug 10 10:17:12 2015	1439201832	0	11	11	11
Mon Aug 10 10:17:12 2015	1439201832	0	12	12	12
Mon Aug 10 10:17:12 2015	1439201832	0	12	12	12
Mon Aug 10 10:17:12 2015	1439201832	0	12	12	12
Mon Aug 10 10:17:12 2015	1439201832	0	12	12	12
Mon Aug 10 10:17:11 2015	1439201831	0	12	12	12
Mon Aug 10 10:17:12 2015	1439201832	0	13	13	13
Mon Aug 10 10:17:12 2015	1439201832	0	13	13	13
Mon Aug 10 10:17:12 2015	1439201832	0	13	13	13
Mon Aug 10 10:17:12 2015	1439201832	0	13	13	13
Mon Aug 10 10:17:12 2015	1439201832	0	13	13	13
Mon Aug 10 10:17:12 2015	1439201832	0	14	14	13
Mon Aug 10 10:17:12 2015	1439201832	0	14	14	14
Mon Aug 10 10:17:12 2015	1439201832	0	14	14	14
Mon Aug 10 10:17:12 2015	1439201832	0	14	14	14
Mon Aug 10 10:17:12 2015	1439201832	0	15	15	15
Mon Aug 10 10:17:12 2015	1439201832	0	15	15	15
Mon Aug 10 10:17:12 2015	1439201832	0	15	15	15
Mon Aug 10 10:17:12 2015	1439201832	0	15	15	15
Mon Aug 10 10:17:12 2015	1439201832	0	15	15	15
Mon Aug 10 10:17:12 2015	1439201832	0	15	15	15
Mon Aug 10 10:17:12 2015	1439201832	0	15	15	15
Mon Aug 10 10:17:11 2015	1439201831	0	15	15	15
Mon Aug 10 10:17:12 2015	1439201832	0	15	15	15
Mon Aug 10 10:17:12 2015	1439201832	0	16	16	16
Mon Aug 10 10:17:12 2015	1439201832	0	16	16	16
Mon Aug 10 10:17:12 2015	1439201832	0	16	16	16
Mon Aug 10 10:17:12 2015	1439201832	0	16	16	16
Mon Aug 10 10:17:12 2015	1439201832	0	16	16	16
Mon Aug 10 10:17:12 2015	1439201832	0	16	16	16
Mon Aug 10 10:17:11 2015	1439201831	0	16	16	16
Mon Aug 10 10:17:12 2015	1439201832	0	16	16	16
Mon Aug 10 10:17:11 2015	1439201831	0	16	16	16
Mon Aug 10 10:17:12 2015	1439201832	0	16	16	16
Mon Aug 10 10:17:12 2015	1439201832	0	17	17	17
Mon Aug 10 10:17:12 2015	1439201832	0	17	17	17
Mon Aug 10 10:17:12 2015	1439201832	0	17	17	17
Mon Aug 10 10:17:12 2015	1439201832	0	17	17	17
Mon Aug 10 10:17:12 2015	1439201832	0	17	17	17
Mon Aug 10 10:17:12 2015	1439201832	0	18	18	17
