starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:43:26 2015	1439214206	147	25	172	25
Mon Aug 10 13:43:26 2015	1439214206	148	24	172	24
Mon Aug 10 13:43:26 2015	1439214206	94	108	201	108
Mon Aug 10 13:43:26 2015	1439214206	87	114	201	114
Mon Aug 10 13:43:26 2015	1439214206	91	111	202	111
Mon Aug 10 13:43:26 2015	1439214206	94	109	203	109
Mon Aug 10 13:43:14 2015	1439214194	94	130	224	130
Mon Aug 10 13:43:14 2015	1439214194	92	132	224	132
Mon Aug 10 13:43:14 2015	1439214194	95	130	224	130
Mon Aug 10 13:43:14 2015	1439214194	96	129	225	129
Mon Aug 10 13:43:15 2015	1439214195	74	158	231	158
Mon Aug 10 13:43:15 2015	1439214195	74	158	232	158
Mon Aug 10 13:43:15 2015	1439214195	74	158	232	157
Mon Aug 10 13:43:26 2015	1439214206	69	163	232	163
Mon Aug 10 13:43:15 2015	1439214195	74	158	232	158
Mon Aug 10 13:43:17 2015	1439214197	108	131	239	131
Mon Aug 10 13:43:17 2015	1439214197	109	132	241	132
Mon Aug 10 13:43:17 2015	1439214197	111	131	242	131
Mon Aug 10 13:43:17 2015	1439214197	109	133	243	133
Mon Aug 10 13:43:27 2015	1439214207	98	146	245	146
Mon Aug 10 13:43:27 2015	1439214207	99	146	245	146
Mon Aug 10 13:43:27 2015	1439214207	99	146	245	146
Mon Aug 10 13:43:17 2015	1439214197	131	127	258	127
Mon Aug 10 13:43:17 2015	1439214197	132	132	264	132
Mon Aug 10 13:43:17 2015	1439214197	125	140	265	140
Mon Aug 10 13:43:17 2015	1439214197	122	143	265	143
Mon Aug 10 13:43:12 2015	1439214192	119	149	267	148
Mon Aug 10 13:43:12 2015	1439214192	121	148	268	148
Mon Aug 10 13:43:12 2015	1439214192	121	147	269	147
Mon Aug 10 13:43:10 2015	1439214190	110	163	272	163
Mon Aug 10 13:43:17 2015	1439214197	129	144	272	144
Mon Aug 10 13:43:17 2015	1439214197	128	144	272	144
Mon Aug 10 13:43:10 2015	1439214190	110	163	273	163
