starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 11:51:08 2015	1439207468	0	34	34	34
Mon Aug 10 11:51:08 2015	1439207468	0	39	39	39
Mon Aug 10 11:51:08 2015	1439207468	0	41	41	41
Mon Aug 10 11:51:08 2015	1439207468	0	43	43	43
Mon Aug 10 11:51:08 2015	1439207468	0	45	45	45
Mon Aug 10 11:51:08 2015	1439207468	0	45	45	45
Mon Aug 10 11:51:05 2015	1439207465	0	45	45	45
Mon Aug 10 11:51:08 2015	1439207468	0	45	45	45
Mon Aug 10 11:51:08 2015	1439207468	0	45	45	45
Mon Aug 10 11:51:08 2015	1439207468	0	45	45	45
Mon Aug 10 11:51:08 2015	1439207468	0	46	46	46
Mon Aug 10 11:51:08 2015	1439207468	0	46	46	46
Mon Aug 10 11:51:08 2015	1439207468	0	46	46	46
Mon Aug 10 11:51:08 2015	1439207468	0	46	46	46
Mon Aug 10 11:51:08 2015	1439207468	0	46	46	46
Mon Aug 10 11:51:08 2015	1439207468	0	46	46	46
Mon Aug 10 11:51:08 2015	1439207468	0	46	46	46
Mon Aug 10 11:51:08 2015	1439207468	0	47	47	47
Mon Aug 10 11:51:05 2015	1439207465	0	48	48	48
Mon Aug 10 11:51:05 2015	1439207465	0	48	48	48
Mon Aug 10 11:51:05 2015	1439207465	0	49	49	49
Mon Aug 10 11:51:07 2015	1439207467	0	49	49	49
Mon Aug 10 11:51:07 2015	1439207467	0	49	49	49
Mon Aug 10 11:51:06 2015	1439207466	0	49	49	49
Mon Aug 10 11:51:07 2015	1439207467	0	50	50	50
Mon Aug 10 11:51:06 2015	1439207466	0	50	50	50
Mon Aug 10 11:51:05 2015	1439207465	0	50	50	50
Mon Aug 10 11:51:06 2015	1439207466	0	50	50	50
Mon Aug 10 11:51:06 2015	1439207466	0	50	50	50
Mon Aug 10 11:51:08 2015	1439207468	0	51	51	51
Mon Aug 10 11:51:08 2015	1439207468	0	51	51	51
Mon Aug 10 11:51:06 2015	1439207466	0	51	51	51
Mon Aug 10 11:51:05 2015	1439207465	0	52	52	51
Mon Aug 10 11:51:08 2015	1439207468	0	52	52	52
Mon Aug 10 11:51:08 2015	1439207468	0	52	52	52
Mon Aug 10 11:51:08 2015	1439207468	0	52	52	52
Mon Aug 10 11:51:05 2015	1439207465	0	53	53	53
Mon Aug 10 11:51:07 2015	1439207467	0	53	53	53
Mon Aug 10 11:51:05 2015	1439207465	0	53	53	53
Mon Aug 10 11:51:07 2015	1439207467	0	53	53	53
Mon Aug 10 11:51:05 2015	1439207465	0	53	53	53
Mon Aug 10 11:51:05 2015	1439207465	0	53	53	53
Mon Aug 10 11:51:07 2015	1439207467	0	53	53	53
Mon Aug 10 11:51:05 2015	1439207465	0	53	53	53
Mon Aug 10 11:51:07 2015	1439207467	0	53	53	53
Mon Aug 10 11:51:07 2015	1439207467	0	53	53	53
Mon Aug 10 11:51:05 2015	1439207465	0	53	53	53
