starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 09:49:52 2015	1439200192	0	7	7	0
Mon Aug 10 09:49:52 2015	1439200192	0	7	7	0
Mon Aug 10 09:49:52 2015	1439200192	0	7	7	0
Mon Aug 10 09:49:52 2015	1439200192	0	7	7	0
Mon Aug 10 09:49:52 2015	1439200192	0	7	7	0
Mon Aug 10 09:49:52 2015	1439200192	0	7	7	0
Mon Aug 10 09:49:52 2015	1439200192	0	7	7	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:53 2015	1439200193	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	8	8	0
Mon Aug 10 09:49:53 2015	1439200193	0	8	8	0
Mon Aug 10 09:49:52 2015	1439200192	0	9	9	0
Mon Aug 10 09:49:52 2015	1439200192	0	9	9	0
Mon Aug 10 09:49:52 2015	1439200192	0	9	9	0
Mon Aug 10 09:49:52 2015	1439200192	0	9	9	0
Mon Aug 10 09:49:52 2015	1439200192	0	9	9	0
Mon Aug 10 09:49:52 2015	1439200192	0	9	9	0
