starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 11:22:03 2015	1439205723	104	6	111	6
Mon Aug 10 11:22:01 2015	1439205721	106	18	124	18
Mon Aug 10 11:22:01 2015	1439205721	110	16	126	16
Mon Aug 10 11:22:01 2015	1439205721	108	18	126	18
Mon Aug 10 11:22:01 2015	1439205721	125	1	126	1
Mon Aug 10 11:22:01 2015	1439205721	122	5	126	5
Mon Aug 10 11:22:01 2015	1439205721	104	23	127	23
Mon Aug 10 11:22:01 2015	1439205721	102	25	127	25
Mon Aug 10 11:22:01 2015	1439205721	100	27	127	27
Mon Aug 10 11:22:00 2015	1439205720	101	30	132	30
Mon Aug 10 11:22:00 2015	1439205720	104	28	132	28
Mon Aug 10 11:22:01 2015	1439205721	124	11	135	11
Mon Aug 10 11:22:01 2015	1439205721	122	13	136	13
Mon Aug 10 11:22:01 2015	1439205721	120	17	137	17
Mon Aug 10 11:22:01 2015	1439205721	122	15	138	15
Mon Aug 10 11:22:07 2015	1439205727	116	21	138	21
Mon Aug 10 11:22:07 2015	1439205727	107	31	138	31
Mon Aug 10 11:22:07 2015	1439205727	114	24	138	24
Mon Aug 10 11:22:03 2015	1439205723	130	8	138	8
Mon Aug 10 11:22:03 2015	1439205723	107	32	139	32
Mon Aug 10 11:22:00 2015	1439205720	85	55	140	55
Mon Aug 10 11:22:03 2015	1439205723	137	7	145	7
Mon Aug 10 11:22:05 2015	1439205725	90	59	149	59
Mon Aug 10 11:22:04 2015	1439205724	79	71	150	71
Mon Aug 10 11:22:07 2015	1439205727	128	24	151	24
Mon Aug 10 11:22:05 2015	1439205725	66	92	158	92
Mon Aug 10 11:22:05 2015	1439205725	64	95	158	95
Mon Aug 10 11:22:04 2015	1439205724	84	77	160	77
Mon Aug 10 11:22:00 2015	1439205720	50	113	163	113
Mon Aug 10 11:22:00 2015	1439205720	52	111	163	111
Mon Aug 10 11:22:02 2015	1439205722	90	74	164	74
Mon Aug 10 11:22:02 2015	1439205722	92	73	164	73
Mon Aug 10 11:22:02 2015	1439205722	94	72	166	72
Mon Aug 10 11:22:03 2015	1439205723	104	63	167	63
Mon Aug 10 11:22:03 2015	1439205723	106	61	167	61
Mon Aug 10 11:22:06 2015	1439205726	110	61	171	61
Mon Aug 10 11:22:00 2015	1439205720	130	41	171	41
Mon Aug 10 11:22:03 2015	1439205723	112	59	171	59
Mon Aug 10 11:22:06 2015	1439205726	146	26	172	26
Mon Aug 10 11:22:03 2015	1439205723	117	55	172	54
Mon Aug 10 11:22:06 2015	1439205726	112	60	172	60
Mon Aug 10 11:22:03 2015	1439205723	115	57	172	57
Mon Aug 10 11:22:06 2015	1439205726	82	90	172	90
Mon Aug 10 11:22:03 2015	1439205723	110	63	173	63
Mon Aug 10 11:22:03 2015	1439205723	108	65	173	65
Mon Aug 10 11:22:03 2015	1439205723	112	62	173	62
Mon Aug 10 11:22:06 2015	1439205726	148	26	174	26
Mon Aug 10 11:22:05 2015	1439205725	111	64	175	64
Mon Aug 10 11:22:03 2015	1439205723	47	128	175	128
Mon Aug 10 11:22:06 2015	1439205726	151	24	175	24
Mon Aug 10 11:22:00 2015	1439205720	56	119	176	119
Mon Aug 10 11:22:05 2015	1439205725	66	110	176	109
Mon Aug 10 11:22:03 2015	1439205723	51	129	180	129
Mon Aug 10 11:22:06 2015	1439205726	91	93	184	93
Mon Aug 10 11:22:05 2015	1439205725	46	138	184	138
Mon Aug 10 11:22:06 2015	1439205726	87	98	185	98
Mon Aug 10 11:22:06 2015	1439205726	89	96	185	96
Mon Aug 10 11:22:06 2015	1439205726	85	105	191	105
Mon Aug 10 11:22:06 2015	1439205726	99	92	191	92
Mon Aug 10 11:22:06 2015	1439205726	97	94	191	94
Mon Aug 10 11:22:05 2015	1439205725	91	101	192	101
Mon Aug 10 11:22:00 2015	1439205720	48	144	192	144
Mon Aug 10 11:22:05 2015	1439205725	87	105	193	105
Mon Aug 10 11:22:05 2015	1439205725	89	103	193	103
Mon Aug 10 11:22:03 2015	1439205723	65	131	196	131
Mon Aug 10 11:22:00 2015	1439205720	98	98	196	98
Mon Aug 10 11:22:00 2015	1439205720	101	95	196	95
Mon Aug 10 11:22:04 2015	1439205724	124	72	196	72
Mon Aug 10 11:22:01 2015	1439205721	100	97	197	96
Mon Aug 10 11:22:04 2015	1439205724	71	128	199	128
Mon Aug 10 11:22:05 2015	1439205725	55	148	203	148
Mon Aug 10 11:22:06 2015	1439205726	85	119	204	118
Mon Aug 10 11:22:06 2015	1439205726	117	89	207	89
Mon Aug 10 11:22:02 2015	1439205722	58	149	207	149
Mon Aug 10 11:22:05 2015	1439205725	94	115	209	115
Mon Aug 10 11:22:02 2015	1439205722	115	95	209	95
Mon Aug 10 11:22:02 2015	1439205722	113	97	210	97
Mon Aug 10 11:22:02 2015	1439205722	116	93	210	93
Mon Aug 10 11:22:06 2015	1439205726	92	118	210	118
Mon Aug 10 11:22:06 2015	1439205726	88	122	210	122
Mon Aug 10 11:22:06 2015	1439205726	89	121	210	121
Mon Aug 10 11:22:00 2015	1439205720	32	180	212	180
Mon Aug 10 11:22:06 2015	1439205726	102	110	213	110
Mon Aug 10 11:22:06 2015	1439205726	100	112	213	112
Mon Aug 10 11:22:05 2015	1439205725	141	72	213	72
Mon Aug 10 11:22:05 2015	1439205725	139	76	215	76
Mon Aug 10 11:22:06 2015	1439205726	120	98	217	98
Mon Aug 10 11:22:06 2015	1439205726	122	96	218	96
Mon Aug 10 11:22:02 2015	1439205722	99	119	219	119
Mon Aug 10 11:22:02 2015	1439205722	99	120	219	120
Mon Aug 10 11:22:02 2015	1439205722	99	120	219	120
Mon Aug 10 11:22:04 2015	1439205724	104	115	219	115
