starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:56:13 2015	1439214973	0	36	36	36
Mon Aug 10 13:56:11 2015	1439214971	0	44	44	44
Mon Aug 10 13:56:12 2015	1439214972	0	49	49	49
Mon Aug 10 13:56:12 2015	1439214972	0	49	49	49
Mon Aug 10 13:56:12 2015	1439214972	0	50	50	50
Mon Aug 10 13:56:12 2015	1439214972	0	52	52	52
Mon Aug 10 13:56:12 2015	1439214972	0	52	52	52
Mon Aug 10 13:56:12 2015	1439214972	0	53	53	53
Mon Aug 10 13:56:12 2015	1439214972	0	53	53	53
Mon Aug 10 13:56:12 2015	1439214972	0	53	53	53
Mon Aug 10 13:56:12 2015	1439214972	0	53	53	53
Mon Aug 10 13:56:11 2015	1439214971	0	54	54	54
Mon Aug 10 13:56:14 2015	1439214974	0	54	54	54
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:11 2015	1439214971	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:12 2015	1439214972	0	55	55	55
Mon Aug 10 13:56:12 2015	1439214972	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:11 2015	1439214971	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:14 2015	1439214974	0	55	55	55
Mon Aug 10 13:56:12 2015	1439214972	0	56	56	56
Mon Aug 10 13:56:11 2015	1439214971	0	56	56	56
Mon Aug 10 13:56:12 2015	1439214972	0	56	56	56
Mon Aug 10 13:56:12 2015	1439214972	0	56	56	56
Mon Aug 10 13:56:11 2015	1439214971	0	56	56	56
Mon Aug 10 13:56:12 2015	1439214972	0	56	56	56
Mon Aug 10 13:56:12 2015	1439214972	0	56	56	56
Mon Aug 10 13:56:11 2015	1439214971	0	57	57	57
Mon Aug 10 13:56:11 2015	1439214971	0	57	57	57
Mon Aug 10 13:56:11 2015	1439214971	0	57	57	57
Mon Aug 10 13:56:13 2015	1439214973	0	57	57	57
Mon Aug 10 13:56:11 2015	1439214971	0	57	57	57
Mon Aug 10 13:56:12 2015	1439214972	0	57	57	57
Mon Aug 10 13:56:12 2015	1439214972	0	57	57	57
Mon Aug 10 13:56:12 2015	1439214972	0	57	57	57
