starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 11:52:06 2015	1439207526	0	3	3	3
Mon Aug 10 11:52:06 2015	1439207526	0	34	34	34
Mon Aug 10 11:52:06 2015	1439207526	0	35	35	35
Mon Aug 10 11:52:06 2015	1439207526	0	36	36	36
Mon Aug 10 11:52:06 2015	1439207526	0	36	36	36
Mon Aug 10 11:52:06 2015	1439207526	0	36	36	36
Mon Aug 10 11:52:06 2015	1439207526	0	37	37	37
Mon Aug 10 11:52:06 2015	1439207526	0	43	43	43
Mon Aug 10 11:52:06 2015	1439207526	0	43	43	43
Mon Aug 10 11:52:06 2015	1439207526	0	44	44	44
Mon Aug 10 11:52:06 2015	1439207526	0	44	44	44
Mon Aug 10 11:52:06 2015	1439207526	0	45	45	44
Mon Aug 10 11:52:06 2015	1439207526	0	45	45	45
Mon Aug 10 11:52:06 2015	1439207526	0	45	45	45
Mon Aug 10 11:52:04 2015	1439207524	0	50	50	50
Mon Aug 10 11:52:05 2015	1439207525	0	50	50	50
Mon Aug 10 11:52:04 2015	1439207524	0	50	50	50
Mon Aug 10 11:52:05 2015	1439207525	0	50	50	50
Mon Aug 10 11:52:04 2015	1439207524	0	50	50	50
Mon Aug 10 11:52:05 2015	1439207525	0	51	51	50
Mon Aug 10 11:52:04 2015	1439207524	0	51	51	51
Mon Aug 10 11:52:04 2015	1439207524	0	51	51	51
Mon Aug 10 11:52:04 2015	1439207524	0	51	51	51
Mon Aug 10 11:52:04 2015	1439207524	0	51	51	51
Mon Aug 10 11:52:04 2015	1439207524	0	52	52	52
Mon Aug 10 11:52:04 2015	1439207524	0	53	53	53
Mon Aug 10 11:52:04 2015	1439207524	0	53	53	53
Mon Aug 10 11:52:04 2015	1439207524	0	53	53	53
Mon Aug 10 11:52:04 2015	1439207524	0	54	54	54
Mon Aug 10 11:52:04 2015	1439207524	0	54	54	54
Mon Aug 10 11:52:04 2015	1439207524	0	54	54	54
Mon Aug 10 11:52:06 2015	1439207526	0	54	54	54
Mon Aug 10 11:52:04 2015	1439207524	0	54	54	54
Mon Aug 10 11:52:06 2015	1439207526	0	55	55	55
Mon Aug 10 11:52:04 2015	1439207524	0	55	55	55
Mon Aug 10 11:52:04 2015	1439207524	0	56	56	56
Mon Aug 10 11:52:05 2015	1439207525	0	57	57	57
Mon Aug 10 11:52:05 2015	1439207525	0	57	57	57
Mon Aug 10 11:52:05 2015	1439207525	0	57	57	57
Mon Aug 10 11:52:05 2015	1439207525	0	57	57	57
Mon Aug 10 11:52:05 2015	1439207525	0	57	57	57
Mon Aug 10 11:52:05 2015	1439207525	0	57	57	57
Mon Aug 10 11:52:05 2015	1439207525	0	57	57	57
Mon Aug 10 11:52:05 2015	1439207525	0	57	57	57
Mon Aug 10 11:52:05 2015	1439207525	0	57	57	57
Mon Aug 10 11:52:05 2015	1439207525	0	58	58	58
Mon Aug 10 11:52:05 2015	1439207525	0	58	58	58
Mon Aug 10 11:52:05 2015	1439207525	0	58	58	58
Mon Aug 10 11:52:05 2015	1439207525	0	58	58	58
Mon Aug 10 11:52:05 2015	1439207525	0	58	58	58
Mon Aug 10 11:52:05 2015	1439207525	0	58	58	58
Mon Aug 10 11:52:05 2015	1439207525	0	58	58	58
Mon Aug 10 11:52:05 2015	1439207525	0	59	59	59
Mon Aug 10 11:52:05 2015	1439207525	0	59	59	59
Mon Aug 10 11:52:06 2015	1439207526	0	59	59	59
Mon Aug 10 11:52:06 2015	1439207526	0	59	59	59
Mon Aug 10 11:52:05 2015	1439207525	0	59	59	59
Mon Aug 10 11:52:05 2015	1439207525	0	59	59	59
Mon Aug 10 11:52:06 2015	1439207526	0	59	59	59
Mon Aug 10 11:52:05 2015	1439207525	0	59	59	59
Mon Aug 10 11:52:05 2015	1439207525	0	59	59	59
Mon Aug 10 11:52:05 2015	1439207525	0	59	59	59
Mon Aug 10 11:52:05 2015	1439207525	0	59	59	59
Mon Aug 10 11:52:05 2015	1439207525	0	60	60	60
Mon Aug 10 11:52:03 2015	1439207523	0	60	60	60
Mon Aug 10 11:52:03 2015	1439207523	0	60	60	60
Mon Aug 10 11:52:06 2015	1439207526	0	60	60	60
Mon Aug 10 11:52:03 2015	1439207523	0	60	60	60
Mon Aug 10 11:52:03 2015	1439207523	0	61	61	61
Mon Aug 10 11:52:06 2015	1439207526	0	61	61	61
Mon Aug 10 11:52:06 2015	1439207526	0	64	64	64
Mon Aug 10 11:52:06 2015	1439207526	0	64	64	64
Mon Aug 10 11:52:03 2015	1439207523	0	64	64	64
Mon Aug 10 11:52:06 2015	1439207526	0	64	64	64
Mon Aug 10 11:52:03 2015	1439207523	0	64	64	64
Mon Aug 10 11:52:06 2015	1439207526	0	64	64	64
Mon Aug 10 11:52:03 2015	1439207523	0	65	65	65
Mon Aug 10 11:52:06 2015	1439207526	0	65	65	65
Mon Aug 10 11:52:06 2015	1439207526	0	65	65	65
Mon Aug 10 11:52:06 2015	1439207526	0	65	65	65
Mon Aug 10 11:52:03 2015	1439207523	0	65	65	65
Mon Aug 10 11:52:06 2015	1439207526	0	65	65	65
Mon Aug 10 11:52:06 2015	1439207526	0	65	65	65
Mon Aug 10 11:52:06 2015	1439207526	0	65	65	65
Mon Aug 10 11:52:06 2015	1439207526	0	65	65	65
Mon Aug 10 11:52:06 2015	1439207526	0	65	65	65
Mon Aug 10 11:52:06 2015	1439207526	0	66	66	66
Mon Aug 10 11:52:06 2015	1439207526	0	66	66	66
Mon Aug 10 11:52:06 2015	1439207526	0	66	66	66
Mon Aug 10 11:52:06 2015	1439207526	0	66	66	66
