starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:56:43 2015	1439215003	0	52	52	52
Mon Aug 10 13:56:42 2015	1439215002	0	59	59	59
Mon Aug 10 13:56:41 2015	1439215001	0	73	73	73
Mon Aug 10 13:56:39 2015	1439214999	0	81	81	81
Mon Aug 10 13:56:42 2015	1439215002	0	83	83	83
Mon Aug 10 13:56:43 2015	1439215003	0	88	88	88
Mon Aug 10 13:56:43 2015	1439215003	0	88	88	88
Mon Aug 10 13:56:39 2015	1439214999	0	89	89	89
Mon Aug 10 13:56:43 2015	1439215003	0	89	89	89
Mon Aug 10 13:56:43 2015	1439215003	0	89	89	89
Mon Aug 10 13:56:43 2015	1439215003	0	89	89	89
Mon Aug 10 13:56:43 2015	1439215003	0	89	89	89
Mon Aug 10 13:56:42 2015	1439215002	0	89	89	89
Mon Aug 10 13:56:42 2015	1439215002	0	89	89	89
Mon Aug 10 13:56:43 2015	1439215003	0	89	89	89
Mon Aug 10 13:56:42 2015	1439215002	0	89	89	89
Mon Aug 10 13:56:43 2015	1439215003	0	89	89	89
Mon Aug 10 13:56:39 2015	1439214999	0	89	89	89
Mon Aug 10 13:56:42 2015	1439215002	0	89	89	89
Mon Aug 10 13:56:42 2015	1439215002	0	90	90	90
Mon Aug 10 13:56:42 2015	1439215002	0	90	90	90
Mon Aug 10 13:56:43 2015	1439215003	0	90	90	90
Mon Aug 10 13:56:43 2015	1439215003	0	90	90	90
Mon Aug 10 13:56:39 2015	1439214999	0	90	90	90
Mon Aug 10 13:56:39 2015	1439214999	0	90	90	90
Mon Aug 10 13:56:43 2015	1439215003	0	90	90	90
Mon Aug 10 13:56:39 2015	1439214999	0	90	90	90
Mon Aug 10 13:56:39 2015	1439214999	0	90	90	90
Mon Aug 10 13:56:42 2015	1439215002	0	90	90	90
Mon Aug 10 13:56:42 2015	1439215002	0	90	90	90
Mon Aug 10 13:56:39 2015	1439214999	0	90	90	90
Mon Aug 10 13:56:43 2015	1439215003	0	90	90	90
Mon Aug 10 13:56:43 2015	1439215003	0	90	90	90
Mon Aug 10 13:56:43 2015	1439215003	0	90	90	90
Mon Aug 10 13:56:43 2015	1439215003	0	90	90	90
Mon Aug 10 13:56:43 2015	1439215003	0	91	91	91
Mon Aug 10 13:56:43 2015	1439215003	0	91	91	91
Mon Aug 10 13:56:43 2015	1439215003	0	91	91	91
Mon Aug 10 13:56:43 2015	1439215003	0	91	91	91
Mon Aug 10 13:56:43 2015	1439215003	0	91	91	91
Mon Aug 10 13:56:43 2015	1439215003	0	91	91	91
Mon Aug 10 13:56:39 2015	1439214999	0	91	91	91
Mon Aug 10 13:56:43 2015	1439215003	0	92	92	92
Mon Aug 10 13:56:42 2015	1439215002	0	92	92	92
