starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:23:40 2015	1439213020	4	50	54	50
Mon Aug 10 13:23:40 2015	1439213020	4	50	54	50
Mon Aug 10 13:23:40 2015	1439213020	4	50	54	50
Mon Aug 10 13:23:40 2015	1439213020	4	51	55	51
Mon Aug 10 13:23:43 2015	1439213023	0	55	55	55
Mon Aug 10 13:23:40 2015	1439213020	5	51	55	51
Mon Aug 10 13:23:40 2015	1439213020	4	51	55	51
Mon Aug 10 13:23:40 2015	1439213020	5	50	56	50
Mon Aug 10 13:23:40 2015	1439213020	5	50	56	50
Mon Aug 10 13:23:40 2015	1439213020	6	50	56	50
Mon Aug 10 13:23:40 2015	1439213020	0	56	56	56
Mon Aug 10 13:23:40 2015	1439213020	0	56	56	56
Mon Aug 10 13:23:40 2015	1439213020	5	51	56	51
Mon Aug 10 13:23:40 2015	1439213020	5	51	56	51
Mon Aug 10 13:23:40 2015	1439213020	5	51	56	51
Mon Aug 10 13:23:40 2015	1439213020	0	56	56	56
Mon Aug 10 13:23:40 2015	1439213020	0	56	56	56
Mon Aug 10 13:23:44 2015	1439213024	0	58	58	58
Mon Aug 10 13:23:40 2015	1439213020	0	59	59	59
Mon Aug 10 13:23:40 2015	1439213020	0	59	59	59
Mon Aug 10 13:23:40 2015	1439213020	0	59	59	59
Mon Aug 10 13:23:40 2015	1439213020	0	59	59	59
Mon Aug 10 13:23:40 2015	1439213020	0	60	60	60
Mon Aug 10 13:23:40 2015	1439213020	0	60	60	60
Mon Aug 10 13:23:40 2015	1439213020	2	59	61	59
Mon Aug 10 13:23:43 2015	1439213023	0	64	64	64
Mon Aug 10 13:23:40 2015	1439213020	3	64	66	64
Mon Aug 10 13:23:40 2015	1439213020	3	64	67	64
Mon Aug 10 13:23:41 2015	1439213021	0	68	68	68
Mon Aug 10 13:23:40 2015	1439213020	0	68	68	68
Mon Aug 10 13:23:40 2015	1439213020	0	68	68	68
Mon Aug 10 13:23:40 2015	1439213020	4	64	68	64
Mon Aug 10 13:23:41 2015	1439213021	0	68	68	68
Mon Aug 10 13:23:40 2015	1439213020	0	68	68	68
Mon Aug 10 13:23:41 2015	1439213021	0	68	68	68
Mon Aug 10 13:23:41 2015	1439213021	0	68	68	68
Mon Aug 10 13:23:41 2015	1439213021	0	68	68	68
Mon Aug 10 13:23:41 2015	1439213021	0	68	68	68
Mon Aug 10 13:23:41 2015	1439213021	0	68	68	68
Mon Aug 10 13:23:41 2015	1439213021	0	68	68	68
Mon Aug 10 13:23:41 2015	1439213021	0	68	68	68
Mon Aug 10 13:23:41 2015	1439213021	0	69	69	69
Mon Aug 10 13:23:41 2015	1439213021	0	69	69	69
Mon Aug 10 13:23:40 2015	1439213020	0	69	69	69
Mon Aug 10 13:23:41 2015	1439213021	0	69	69	69
Mon Aug 10 13:23:41 2015	1439213021	0	69	69	69
Mon Aug 10 13:23:41 2015	1439213021	0	69	69	69
Mon Aug 10 13:23:40 2015	1439213020	5	64	69	64
Mon Aug 10 13:23:40 2015	1439213020	3	66	70	66
Mon Aug 10 13:23:40 2015	1439213020	6	64	70	64
Mon Aug 10 13:23:40 2015	1439213020	4	67	71	67
Mon Aug 10 13:23:40 2015	1439213020	4	67	71	67
Mon Aug 10 13:23:40 2015	1439213020	0	71	71	71
Mon Aug 10 13:23:40 2015	1439213020	0	71	71	71
Mon Aug 10 13:23:40 2015	1439213020	0	71	71	71
Mon Aug 10 13:23:40 2015	1439213020	3	68	71	68
Mon Aug 10 13:23:40 2015	1439213020	0	71	71	71
Mon Aug 10 13:23:40 2015	1439213020	0	71	71	71
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	2	70	72	70
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	2	69	72	69
Mon Aug 10 13:23:40 2015	1439213020	2	70	72	70
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	3	69	72	69
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	3	69	72	69
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	72	72	72
Mon Aug 10 13:23:40 2015	1439213020	0	73	73	73
Mon Aug 10 13:23:40 2015	1439213020	4	69	73	69
Mon Aug 10 13:23:40 2015	1439213020	4	69	73	69
Mon Aug 10 13:23:40 2015	1439213020	4	69	73	69
Mon Aug 10 13:23:40 2015	1439213020	4	69	73	69
Mon Aug 10 13:23:40 2015	1439213020	0	73	73	73
Mon Aug 10 13:23:40 2015	1439213020	3	70	73	70
Mon Aug 10 13:23:40 2015	1439213020	3	70	73	70
Mon Aug 10 13:23:40 2015	1439213020	4	70	73	70
Mon Aug 10 13:23:40 2015	1439213020	4	70	73	70
Mon Aug 10 13:23:40 2015	1439213020	3	70	73	70
Mon Aug 10 13:23:40 2015	1439213020	3	70	73	70
Mon Aug 10 13:23:40 2015	1439213020	4	70	74	70
