starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:23:30 2015	1439213010	0	20	20	20
Mon Aug 10 13:23:30 2015	1439213010	0	20	20	20
Mon Aug 10 13:23:30 2015	1439213010	0	21	21	21
Mon Aug 10 13:23:30 2015	1439213010	0	25	25	25
Mon Aug 10 13:23:30 2015	1439213010	0	25	25	25
Mon Aug 10 13:23:31 2015	1439213011	0	26	26	26
Mon Aug 10 13:23:31 2015	1439213011	0	26	26	26
Mon Aug 10 13:23:30 2015	1439213010	0	27	27	27
Mon Aug 10 13:23:30 2015	1439213010	0	27	27	27
Mon Aug 10 13:23:30 2015	1439213010	0	27	27	27
Mon Aug 10 13:23:30 2015	1439213010	0	27	27	27
Mon Aug 10 13:23:30 2015	1439213010	0	27	27	27
Mon Aug 10 13:23:30 2015	1439213010	0	27	27	27
Mon Aug 10 13:23:30 2015	1439213010	0	27	27	27
Mon Aug 10 13:23:30 2015	1439213010	0	27	27	27
Mon Aug 10 13:23:30 2015	1439213010	0	27	27	27
Mon Aug 10 13:23:30 2015	1439213010	0	28	28	28
Mon Aug 10 13:23:30 2015	1439213010	0	28	28	28
Mon Aug 10 13:23:30 2015	1439213010	0	28	28	28
Mon Aug 10 13:23:30 2015	1439213010	0	28	28	28
Mon Aug 10 13:23:31 2015	1439213011	0	28	28	28
Mon Aug 10 13:23:31 2015	1439213011	0	28	28	28
Mon Aug 10 13:23:31 2015	1439213011	0	28	28	28
Mon Aug 10 13:23:31 2015	1439213011	0	28	28	28
Mon Aug 10 13:23:30 2015	1439213010	0	28	28	28
Mon Aug 10 13:23:30 2015	1439213010	0	28	28	28
Mon Aug 10 13:23:31 2015	1439213011	0	28	28	28
Mon Aug 10 13:23:31 2015	1439213011	0	28	28	28
Mon Aug 10 13:23:31 2015	1439213011	0	28	28	28
Mon Aug 10 13:23:30 2015	1439213010	0	28	28	28
Mon Aug 10 13:23:30 2015	1439213010	0	28	28	28
Mon Aug 10 13:23:31 2015	1439213011	0	28	28	28
Mon Aug 10 13:23:31 2015	1439213011	0	28	28	28
Mon Aug 10 13:23:30 2015	1439213010	0	28	28	28
Mon Aug 10 13:23:31 2015	1439213011	0	29	29	28
Mon Aug 10 13:23:31 2015	1439213011	0	29	29	29
Mon Aug 10 13:23:30 2015	1439213010	0	29	29	29
Mon Aug 10 13:23:31 2015	1439213011	0	29	29	29
Mon Aug 10 13:23:30 2015	1439213010	0	29	29	29
