starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 10:13:14 2015	1439201594	0	49	49	49
Mon Aug 10 10:13:14 2015	1439201594	0	75	75	75
Mon Aug 10 10:13:12 2015	1439201592	0	77	77	76
Mon Aug 10 10:13:12 2015	1439201592	0	89	89	89
Mon Aug 10 10:13:12 2015	1439201592	0	89	89	89
Mon Aug 10 10:13:12 2015	1439201592	0	96	96	96
Mon Aug 10 10:13:14 2015	1439201594	0	118	118	118
Mon Aug 10 10:13:12 2015	1439201592	0	121	121	121
Mon Aug 10 10:13:12 2015	1439201592	0	121	121	121
Mon Aug 10 10:13:14 2015	1439201594	0	122	122	122
Mon Aug 10 10:13:11 2015	1439201591	0	123	123	123
Mon Aug 10 10:13:12 2015	1439201592	0	124	124	124
Mon Aug 10 10:13:14 2015	1439201594	0	126	126	126
Mon Aug 10 10:13:14 2015	1439201594	0	126	126	126
Mon Aug 10 10:13:12 2015	1439201592	0	128	128	128
Mon Aug 10 10:13:11 2015	1439201591	0	128	128	128
Mon Aug 10 10:13:12 2015	1439201592	0	129	129	129
Mon Aug 10 10:13:12 2015	1439201592	0	135	135	135
Mon Aug 10 10:13:17 2015	1439201597	0	135	135	135
Mon Aug 10 10:13:17 2015	1439201597	0	135	135	135
Mon Aug 10 10:13:17 2015	1439201597	0	136	136	136
Mon Aug 10 10:13:29 2015	1439201609	0	136	136	136
Mon Aug 10 10:13:12 2015	1439201592	0	138	138	138
Mon Aug 10 10:13:17 2015	1439201597	0	141	141	141
Mon Aug 10 10:13:17 2015	1439201597	0	141	141	141
Mon Aug 10 10:13:17 2015	1439201597	0	141	141	141
Mon Aug 10 10:13:29 2015	1439201609	0	142	142	142
Mon Aug 10 10:13:17 2015	1439201597	0	142	142	142
Mon Aug 10 10:13:29 2015	1439201609	0	143	143	143
Mon Aug 10 10:13:12 2015	1439201592	0	143	143	143
Mon Aug 10 10:13:29 2015	1439201609	0	144	144	144
Mon Aug 10 10:13:17 2015	1439201597	0	146	146	146
Mon Aug 10 10:13:17 2015	1439201597	0	146	146	146
Mon Aug 10 10:13:29 2015	1439201609	0	150	150	149
Mon Aug 10 10:13:29 2015	1439201609	0	150	150	150
Mon Aug 10 10:13:29 2015	1439201609	0	153	153	153
Mon Aug 10 10:13:13 2015	1439201593	0	153	153	153
Mon Aug 10 10:13:12 2015	1439201592	0	155	155	154
Mon Aug 10 10:13:29 2015	1439201609	0	156	156	156
Mon Aug 10 10:13:26 2015	1439201606	0	156	156	156
Mon Aug 10 10:13:14 2015	1439201594	0	157	157	157
Mon Aug 10 10:13:18 2015	1439201598	0	157	157	157
Mon Aug 10 10:13:29 2015	1439201609	0	157	157	157
Mon Aug 10 10:13:13 2015	1439201593	0	159	159	159
Mon Aug 10 10:13:17 2015	1439201597	0	160	160	160
Mon Aug 10 10:13:29 2015	1439201609	0	160	160	160
Mon Aug 10 10:13:29 2015	1439201609	0	161	161	161
Mon Aug 10 10:13:18 2015	1439201598	0	161	161	161
Mon Aug 10 10:13:29 2015	1439201609	0	161	161	161
Mon Aug 10 10:13:29 2015	1439201609	0	162	162	162
Mon Aug 10 10:13:17 2015	1439201597	0	162	162	162
Mon Aug 10 10:13:29 2015	1439201609	0	163	163	163
Mon Aug 10 10:13:29 2015	1439201609	0	164	164	163
Mon Aug 10 10:13:26 2015	1439201606	0	165	165	165
Mon Aug 10 10:13:29 2015	1439201609	0	165	165	165
Mon Aug 10 10:13:12 2015	1439201592	0	165	165	165
Mon Aug 10 10:13:29 2015	1439201609	0	167	167	167
