starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 11:50:58 2015	1439207458	0	28	28	28
Mon Aug 10 11:50:58 2015	1439207458	0	28	28	28
Mon Aug 10 11:50:59 2015	1439207459	0	30	30	30
Mon Aug 10 11:50:59 2015	1439207459	0	30	30	30
Mon Aug 10 11:50:59 2015	1439207459	0	30	30	30
Mon Aug 10 11:50:59 2015	1439207459	0	30	30	30
Mon Aug 10 11:50:59 2015	1439207459	0	30	30	30
Mon Aug 10 11:50:59 2015	1439207459	0	31	31	30
Mon Aug 10 11:50:59 2015	1439207459	0	31	31	31
Mon Aug 10 11:50:59 2015	1439207459	0	31	31	31
Mon Aug 10 11:50:59 2015	1439207459	0	31	31	31
Mon Aug 10 11:50:59 2015	1439207459	0	31	31	31
Mon Aug 10 11:50:59 2015	1439207459	0	31	31	31
Mon Aug 10 11:50:59 2015	1439207459	0	31	31	31
Mon Aug 10 11:50:59 2015	1439207459	0	31	31	31
Mon Aug 10 11:50:59 2015	1439207459	0	31	31	31
Mon Aug 10 11:50:59 2015	1439207459	0	31	31	31
Mon Aug 10 11:50:59 2015	1439207459	0	33	33	33
Mon Aug 10 11:50:58 2015	1439207458	0	34	34	34
Mon Aug 10 11:51:00 2015	1439207460	0	34	34	34
Mon Aug 10 11:50:58 2015	1439207458	0	35	35	35
Mon Aug 10 11:51:00 2015	1439207460	0	35	35	35
Mon Aug 10 11:50:59 2015	1439207459	0	35	35	35
Mon Aug 10 11:50:58 2015	1439207458	0	35	35	35
Mon Aug 10 11:50:59 2015	1439207459	0	35	35	35
Mon Aug 10 11:50:58 2015	1439207458	0	35	35	35
Mon Aug 10 11:51:00 2015	1439207460	0	35	35	35
Mon Aug 10 11:50:58 2015	1439207458	0	35	35	35
Mon Aug 10 11:50:58 2015	1439207458	0	35	35	35
Mon Aug 10 11:50:59 2015	1439207459	0	36	36	36
Mon Aug 10 11:50:59 2015	1439207459	0	36	36	36
Mon Aug 10 11:50:59 2015	1439207459	0	36	36	36
Mon Aug 10 11:50:59 2015	1439207459	0	36	36	36
Mon Aug 10 11:50:59 2015	1439207459	0	36	36	36
Mon Aug 10 11:50:59 2015	1439207459	0	36	36	36
Mon Aug 10 11:50:59 2015	1439207459	0	36	36	36
Mon Aug 10 11:51:00 2015	1439207460	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	37	37	37
Mon Aug 10 11:50:58 2015	1439207458	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	37	37	37
Mon Aug 10 11:50:59 2015	1439207459	0	38	38	38
Mon Aug 10 11:50:59 2015	1439207459	0	38	38	38
Mon Aug 10 11:51:00 2015	1439207460	0	39	39	39
Mon Aug 10 11:51:00 2015	1439207460	0	39	39	39
Mon Aug 10 11:51:00 2015	1439207460	0	39	39	39
Mon Aug 10 11:50:59 2015	1439207459	0	39	39	39
Mon Aug 10 11:50:58 2015	1439207458	0	39	39	39
Mon Aug 10 11:51:00 2015	1439207460	0	39	39	39
