starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:24:00 2015	1439213040	0	1	1	1
Mon Aug 10 13:24:04 2015	1439213044	0	3	3	3
Mon Aug 10 13:24:00 2015	1439213040	0	4	4	4
Mon Aug 10 13:23:57 2015	1439213037	0	4	4	4
Mon Aug 10 13:23:59 2015	1439213039	0	5	5	5
Mon Aug 10 13:24:04 2015	1439213044	0	6	6	6
Mon Aug 10 13:24:00 2015	1439213040	0	9	9	9
Mon Aug 10 13:24:04 2015	1439213044	0	13	13	13
Mon Aug 10 13:23:56 2015	1439213036	0	14	14	14
Mon Aug 10 13:24:04 2015	1439213044	0	17	17	17
Mon Aug 10 13:23:55 2015	1439213035	0	67	67	67
Mon Aug 10 13:23:55 2015	1439213035	0	70	70	70
Mon Aug 10 13:23:55 2015	1439213035	0	70	70	70
Mon Aug 10 13:23:55 2015	1439213035	0	70	70	70
Mon Aug 10 13:23:55 2015	1439213035	0	70	70	70
Mon Aug 10 13:23:55 2015	1439213035	0	70	70	70
Mon Aug 10 13:23:55 2015	1439213035	0	70	70	70
Mon Aug 10 13:23:55 2015	1439213035	0	70	70	70
Mon Aug 10 13:23:55 2015	1439213035	0	70	70	70
Mon Aug 10 13:23:55 2015	1439213035	0	72	72	72
Mon Aug 10 13:23:55 2015	1439213035	0	73	73	73
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
Mon Aug 10 13:23:55 2015	1439213035	0	74	74	74
