starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 09:47:25 2015	1439200045	200	96	296	95
Mon Aug 10 09:47:25 2015	1439200045	210	90	300	90
Mon Aug 10 09:47:25 2015	1439200045	157	275	433	272
Mon Aug 10 09:47:25 2015	1439200045	160	282	443	282
Mon Aug 10 09:47:25 2015	1439200045	180	277	457	277
Mon Aug 10 09:47:25 2015	1439200045	179	288	467	288
Mon Aug 10 09:47:25 2015	1439200045	178	301	479	301
Mon Aug 10 09:47:25 2015	1439200045	177	318	496	318
Mon Aug 10 09:47:25 2015	1439200045	177	324	502	324
Mon Aug 10 09:47:25 2015	1439200045	176	332	508	332
Mon Aug 10 09:47:25 2015	1439200045	170	348	518	347
Mon Aug 10 09:47:25 2015	1439200045	152	374	525	374
Mon Aug 10 09:47:25 2015	1439200045	162	373	534	373
Mon Aug 10 09:47:25 2015	1439200045	152	383	535	383
Mon Aug 10 09:47:25 2015	1439200045	176	361	537	360
Mon Aug 10 09:47:25 2015	1439200045	181	356	537	356
Mon Aug 10 09:47:25 2015	1439200045	175	373	549	373
Mon Aug 10 09:47:25 2015	1439200045	181	369	549	368
Mon Aug 10 09:47:25 2015	1439200045	157	393	550	393
Mon Aug 10 09:47:25 2015	1439200045	157	400	558	400
Mon Aug 10 09:47:25 2015	1439200045	175	394	569	393
Mon Aug 10 09:47:25 2015	1439200045	170	400	569	399
Mon Aug 10 09:47:25 2015	1439200045	157	413	570	412
Mon Aug 10 09:47:25 2015	1439200045	157	413	570	413
Mon Aug 10 09:47:25 2015	1439200045	170	411	581	411
Mon Aug 10 09:47:25 2015	1439200045	157	424	582	424
Mon Aug 10 09:47:25 2015	1439200045	157	433	591	433
Mon Aug 10 09:47:25 2015	1439200045	167	430	597	430
Mon Aug 10 09:47:25 2015	1439200045	157	440	598	440
Mon Aug 10 09:47:25 2015	1439200045	170	444	613	443
Mon Aug 10 09:47:25 2015	1439200045	159	455	614	455
Mon Aug 10 09:47:25 2015	1439200045	158	456	614	456
Mon Aug 10 09:47:25 2015	1439200045	158	456	614	456
Mon Aug 10 09:47:25 2015	1439200045	162	454	616	454
Mon Aug 10 09:47:25 2015	1439200045	170	460	630	460
Mon Aug 10 09:47:25 2015	1439200045	164	466	630	466
Mon Aug 10 09:47:25 2015	1439200045	165	472	637	472
Mon Aug 10 09:47:25 2015	1439200045	162	476	638	475
Mon Aug 10 09:47:25 2015	1439200045	165	480	645	480
Mon Aug 10 09:47:25 2015	1439200045	160	485	646	485
Mon Aug 10 09:47:25 2015	1439200045	157	496	653	496
Mon Aug 10 09:47:25 2015	1439200045	165	488	653	488
Mon Aug 10 09:47:25 2015	1439200045	165	497	662	497
Mon Aug 10 09:47:25 2015	1439200045	166	510	675	509
Mon Aug 10 09:47:25 2015	1439200045	167	509	676	508
Mon Aug 10 09:47:25 2015	1439200045	151	531	682	531
Mon Aug 10 09:47:25 2015	1439200045	249	445	694	445
Mon Aug 10 09:47:25 2015	1439200045	250	445	695	445
Mon Aug 10 09:47:25 2015	1439200045	246	449	695	448
Mon Aug 10 09:47:25 2015	1439200045	223	476	700	476
Mon Aug 10 09:47:25 2015	1439200045	263	437	700	437
Mon Aug 10 09:47:25 2015	1439200045	237	466	703	465
Mon Aug 10 09:47:25 2015	1439200045	265	460	726	460
Mon Aug 10 09:47:25 2015	1439200045	244	482	726	482
Mon Aug 10 09:47:25 2015	1439200045	184	543	728	542
Mon Aug 10 09:47:25 2015	1439200045	182	546	728	546
Mon Aug 10 09:47:25 2015	1439200045	185	562	747	562
Mon Aug 10 09:47:25 2015	1439200045	183	566	748	565
Mon Aug 10 09:47:25 2015	1439200045	273	497	770	497
Mon Aug 10 09:47:25 2015	1439200045	271	499	771	499
Mon Aug 10 09:47:31 2015	1439200051	752	31	783	30
Mon Aug 10 09:47:31 2015	1439200051	754	31	785	30
Mon Aug 10 09:47:25 2015	1439200045	281	506	787	504
Mon Aug 10 09:47:32 2015	1439200052	765	23	788	23
Mon Aug 10 09:47:30 2015	1439200050	760	30	790	30
Mon Aug 10 09:47:31 2015	1439200051	762	30	792	30
Mon Aug 10 09:47:31 2015	1439200051	765	27	792	27
Mon Aug 10 09:47:31 2015	1439200051	769	24	793	24
Mon Aug 10 09:47:31 2015	1439200051	763	32	795	31
Mon Aug 10 09:47:25 2015	1439200045	288	508	796	507
Mon Aug 10 09:47:25 2015	1439200045	406	390	796	390
Mon Aug 10 09:47:31 2015	1439200051	755	41	796	41
Mon Aug 10 09:47:32 2015	1439200052	770	27	796	26
