starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:55:47 2015	1439214947	0	5	5	5
Mon Aug 10 13:55:47 2015	1439214947	0	6	6	6
Mon Aug 10 13:55:46 2015	1439214946	0	7	7	7
Mon Aug 10 13:55:46 2015	1439214946	0	7	7	7
Mon Aug 10 13:55:46 2015	1439214946	0	8	8	8
Mon Aug 10 13:55:46 2015	1439214946	0	8	8	8
Mon Aug 10 13:55:46 2015	1439214946	0	8	8	8
Mon Aug 10 13:55:46 2015	1439214946	0	8	8	8
Mon Aug 10 13:55:46 2015	1439214946	0	8	8	8
Mon Aug 10 13:55:46 2015	1439214946	0	8	8	8
Mon Aug 10 13:55:46 2015	1439214946	0	9	9	9
Mon Aug 10 13:55:47 2015	1439214947	0	9	9	9
Mon Aug 10 13:55:47 2015	1439214947	0	9	9	9
Mon Aug 10 13:55:46 2015	1439214946	0	10	10	10
Mon Aug 10 13:55:46 2015	1439214946	0	10	10	10
Mon Aug 10 13:55:46 2015	1439214946	0	10	10	10
Mon Aug 10 13:55:46 2015	1439214946	0	10	10	10
Mon Aug 10 13:55:46 2015	1439214946	0	10	10	10
Mon Aug 10 13:55:47 2015	1439214947	0	10	10	10
Mon Aug 10 13:55:47 2015	1439214947	0	10	10	10
Mon Aug 10 13:55:47 2015	1439214947	0	10	10	10
Mon Aug 10 13:55:46 2015	1439214946	0	10	10	10
Mon Aug 10 13:55:47 2015	1439214947	0	10	10	10
Mon Aug 10 13:55:47 2015	1439214947	0	10	10	10
Mon Aug 10 13:55:47 2015	1439214947	0	10	10	10
Mon Aug 10 13:55:47 2015	1439214947	0	10	10	10
Mon Aug 10 13:55:47 2015	1439214947	0	10	10	10
Mon Aug 10 13:55:47 2015	1439214947	0	10	10	10
Mon Aug 10 13:55:46 2015	1439214946	0	11	11	11
Mon Aug 10 13:55:47 2015	1439214947	0	11	11	11
Mon Aug 10 13:55:47 2015	1439214947	0	11	11	11
Mon Aug 10 13:55:47 2015	1439214947	0	11	11	11
Mon Aug 10 13:55:47 2015	1439214947	0	11	11	11
Mon Aug 10 13:55:47 2015	1439214947	0	11	11	11
Mon Aug 10 13:55:47 2015	1439214947	0	11	11	11
Mon Aug 10 13:55:47 2015	1439214947	0	11	11	11
Mon Aug 10 13:55:47 2015	1439214947	0	11	11	11
Mon Aug 10 13:55:47 2015	1439214947	0	11	11	11
