starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:51:25 2015	1439214685	287	317	603	317
Mon Aug 10 13:51:25 2015	1439214685	423	185	608	185
Mon Aug 10 13:51:25 2015	1439214685	424	184	608	184
Mon Aug 10 13:51:24 2015	1439214684	290	431	721	431
Mon Aug 10 13:51:24 2015	1439214684	288	442	730	441
Mon Aug 10 13:51:24 2015	1439214684	289	441	730	441
Mon Aug 10 13:51:24 2015	1439214684	290	441	730	440
Mon Aug 10 13:51:24 2015	1439214684	289	442	730	442
Mon Aug 10 13:51:24 2015	1439214684	289	442	730	442
Mon Aug 10 13:51:24 2015	1439214684	289	441	731	441
Mon Aug 10 13:51:24 2015	1439214684	288	443	731	442
Mon Aug 10 13:51:24 2015	1439214684	288	443	731	443
Mon Aug 10 13:51:24 2015	1439214684	288	444	731	444
Mon Aug 10 13:51:24 2015	1439214684	288	444	732	443
Mon Aug 10 13:51:24 2015	1439214684	290	444	734	444
Mon Aug 10 13:51:24 2015	1439214684	290	444	734	444
Mon Aug 10 13:51:24 2015	1439214684	289	446	735	445
Mon Aug 10 13:51:24 2015	1439214684	290	490	780	490
Mon Aug 10 13:51:24 2015	1439214684	289	491	780	491
Mon Aug 10 13:51:24 2015	1439214684	289	492	781	492
Mon Aug 10 13:51:24 2015	1439214684	289	492	781	491
Mon Aug 10 13:51:24 2015	1439214684	293	498	791	498
Mon Aug 10 13:51:25 2015	1439214685	421	531	953	531
Mon Aug 10 13:51:25 2015	1439214685	475	530	1005	530
Mon Aug 10 13:51:25 2015	1439214685	475	532	1007	532
Mon Aug 10 13:51:39 2015	1439214699	401	634	1035	634
Mon Aug 10 13:51:39 2015	1439214699	400	635	1035	635
Mon Aug 10 13:51:39 2015	1439214699	401	636	1036	635
Mon Aug 10 13:51:39 2015	1439214699	395	641	1036	641
Mon Aug 10 13:51:39 2015	1439214699	401	636	1036	636
Mon Aug 10 13:51:39 2015	1439214699	401	636	1037	636
Mon Aug 10 13:51:39 2015	1439214699	400	637	1037	637
Mon Aug 10 13:51:39 2015	1439214699	400	637	1037	637
Mon Aug 10 13:51:39 2015	1439214699	401	638	1038	638
Mon Aug 10 13:51:39 2015	1439214699	395	646	1040	646
Mon Aug 10 13:51:39 2015	1439214699	395	646	1040	646
Mon Aug 10 13:51:39 2015	1439214699	394	647	1041	647
Mon Aug 10 13:51:39 2015	1439214699	394	647	1041	647
Mon Aug 10 13:51:39 2015	1439214699	395	648	1042	648
Mon Aug 10 13:51:39 2015	1439214699	394	648	1043	648
Mon Aug 10 13:51:39 2015	1439214699	395	649	1044	649
Mon Aug 10 13:51:39 2015	1439214699	395	651	1045	651
Mon Aug 10 13:51:25 2015	1439214685	522	531	1053	531
Mon Aug 10 13:51:25 2015	1439214685	521	532	1053	532
Mon Aug 10 13:51:25 2015	1439214685	522	531	1053	531
Mon Aug 10 13:51:25 2015	1439214685	523	530	1053	530
Mon Aug 10 13:51:25 2015	1439214685	522	531	1053	531
Mon Aug 10 13:51:25 2015	1439214685	523	531	1054	531
Mon Aug 10 13:51:35 2015	1439214695	446	620	1066	620
Mon Aug 10 13:51:37 2015	1439214697	694	384	1078	383
Mon Aug 10 13:51:37 2015	1439214697	707	377	1084	376
