starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:44:04 2015	1439214244	263	53	316	53
Mon Aug 10 13:44:04 2015	1439214244	136	198	334	198
Mon Aug 10 13:44:04 2015	1439214244	284	54	338	54
Mon Aug 10 13:44:04 2015	1439214244	284	54	338	54
Mon Aug 10 13:44:04 2015	1439214244	285	53	338	53
Mon Aug 10 13:44:04 2015	1439214244	285	53	338	53
Mon Aug 10 13:44:04 2015	1439214244	285	54	339	54
Mon Aug 10 13:44:04 2015	1439214244	284	55	339	55
Mon Aug 10 13:44:04 2015	1439214244	284	55	339	55
Mon Aug 10 13:44:04 2015	1439214244	284	57	341	57
Mon Aug 10 13:44:04 2015	1439214244	284	57	341	57
Mon Aug 10 13:44:04 2015	1439214244	284	57	341	57
Mon Aug 10 13:44:04 2015	1439214244	284	57	341	57
Mon Aug 10 13:44:04 2015	1439214244	284	58	341	58
Mon Aug 10 13:44:04 2015	1439214244	284	57	342	57
Mon Aug 10 13:44:00 2015	1439214240	114	282	395	282
Mon Aug 10 13:44:00 2015	1439214240	113	282	395	282
Mon Aug 10 13:44:01 2015	1439214241	187	243	430	243
Mon Aug 10 13:43:57 2015	1439214237	85	356	442	356
Mon Aug 10 13:43:57 2015	1439214237	87	355	442	355
Mon Aug 10 13:44:00 2015	1439214240	174	284	458	284
Mon Aug 10 13:44:00 2015	1439214240	174	284	458	284
Mon Aug 10 13:43:59 2015	1439214239	188	283	470	283
Mon Aug 10 13:43:59 2015	1439214239	189	281	471	281
Mon Aug 10 13:43:59 2015	1439214239	190	282	471	282
Mon Aug 10 13:43:59 2015	1439214239	189	283	472	283
Mon Aug 10 13:43:59 2015	1439214239	189	283	472	283
Mon Aug 10 13:43:59 2015	1439214239	189	283	472	283
Mon Aug 10 13:43:59 2015	1439214239	189	283	472	283
Mon Aug 10 13:43:59 2015	1439214239	190	283	472	283
Mon Aug 10 13:43:59 2015	1439214239	189	283	473	283
Mon Aug 10 13:43:59 2015	1439214239	189	284	473	284
Mon Aug 10 13:43:46 2015	1439214226	128	351	479	351
Mon Aug 10 13:43:46 2015	1439214226	128	351	479	351
Mon Aug 10 13:43:46 2015	1439214226	128	351	479	351
Mon Aug 10 13:43:46 2015	1439214226	128	352	480	352
Mon Aug 10 13:43:46 2015	1439214226	128	352	480	352
Mon Aug 10 13:43:46 2015	1439214226	127	353	480	352
Mon Aug 10 13:44:01 2015	1439214241	220	260	480	260
Mon Aug 10 13:44:03 2015	1439214243	370	116	487	116
