starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 10:12:31 2015	1439201551	0	26	26	26
Mon Aug 10 10:12:28 2015	1439201548	0	35	35	35
Mon Aug 10 10:12:26 2015	1439201546	0	47	47	47
Mon Aug 10 10:12:26 2015	1439201546	0	48	48	48
Mon Aug 10 10:12:26 2015	1439201546	0	50	50	50
Mon Aug 10 10:12:31 2015	1439201551	0	50	50	50
Mon Aug 10 10:12:30 2015	1439201550	0	52	52	52
Mon Aug 10 10:12:28 2015	1439201548	0	53	53	53
Mon Aug 10 10:12:30 2015	1439201550	0	54	54	54
Mon Aug 10 10:12:27 2015	1439201547	0	55	55	55
Mon Aug 10 10:12:29 2015	1439201549	0	55	55	55
Mon Aug 10 10:12:28 2015	1439201548	0	56	56	56
Mon Aug 10 10:12:31 2015	1439201551	0	56	56	56
Mon Aug 10 10:12:29 2015	1439201549	0	58	58	58
Mon Aug 10 10:12:31 2015	1439201551	0	59	59	59
Mon Aug 10 10:12:29 2015	1439201549	0	61	61	61
Mon Aug 10 10:12:26 2015	1439201546	0	61	61	61
Mon Aug 10 10:12:27 2015	1439201547	0	62	62	62
Mon Aug 10 10:12:30 2015	1439201550	0	62	62	62
Mon Aug 10 10:12:29 2015	1439201549	0	66	66	66
Mon Aug 10 10:12:26 2015	1439201546	0	67	67	67
Mon Aug 10 10:12:31 2015	1439201551	0	67	67	67
Mon Aug 10 10:12:27 2015	1439201547	0	67	67	67
Mon Aug 10 10:12:26 2015	1439201546	0	68	68	68
Mon Aug 10 10:12:28 2015	1439201548	0	68	68	68
Mon Aug 10 10:12:29 2015	1439201549	0	68	68	68
Mon Aug 10 10:12:31 2015	1439201551	0	69	69	69
Mon Aug 10 10:12:25 2015	1439201545	0	69	69	69
Mon Aug 10 10:12:26 2015	1439201546	0	70	70	70
Mon Aug 10 10:12:29 2015	1439201549	0	70	70	70
Mon Aug 10 10:12:31 2015	1439201551	0	72	72	72
Mon Aug 10 10:12:27 2015	1439201547	0	72	72	72
Mon Aug 10 10:12:25 2015	1439201545	0	73	73	72
Mon Aug 10 10:12:28 2015	1439201548	0	73	73	73
Mon Aug 10 10:12:31 2015	1439201551	0	73	73	73
Mon Aug 10 10:12:26 2015	1439201546	0	74	74	74
Mon Aug 10 10:12:31 2015	1439201551	0	75	75	75
Mon Aug 10 10:12:31 2015	1439201551	0	75	75	75
Mon Aug 10 10:12:31 2015	1439201551	0	76	76	76
Mon Aug 10 10:12:31 2015	1439201551	0	76	76	76
Mon Aug 10 10:12:26 2015	1439201546	0	76	76	76
Mon Aug 10 10:12:27 2015	1439201547	0	78	78	78
Mon Aug 10 10:12:31 2015	1439201551	0	78	78	78
Mon Aug 10 10:12:27 2015	1439201547	0	79	79	79
Mon Aug 10 10:12:27 2015	1439201547	0	79	79	79
Mon Aug 10 10:12:30 2015	1439201550	0	79	79	79
Mon Aug 10 10:12:25 2015	1439201545	0	79	79	79
Mon Aug 10 10:12:28 2015	1439201548	0	80	80	80
Mon Aug 10 10:12:25 2015	1439201545	0	80	80	80
Mon Aug 10 10:12:26 2015	1439201546	0	80	80	80
Mon Aug 10 10:12:31 2015	1439201551	0	82	82	82
Mon Aug 10 10:12:30 2015	1439201550	0	82	82	82
Mon Aug 10 10:12:31 2015	1439201551	0	83	83	83
Mon Aug 10 10:12:31 2015	1439201551	0	83	83	83
Mon Aug 10 10:12:31 2015	1439201551	0	84	84	84
Mon Aug 10 10:12:27 2015	1439201547	0	84	84	84
Mon Aug 10 10:12:31 2015	1439201551	0	84	84	84
Mon Aug 10 10:12:27 2015	1439201547	0	85	85	85
Mon Aug 10 10:12:26 2015	1439201546	0	86	86	86
Mon Aug 10 10:12:29 2015	1439201549	0	86	86	86
Mon Aug 10 10:12:27 2015	1439201547	0	87	87	87
Mon Aug 10 10:12:27 2015	1439201547	0	87	87	87
Mon Aug 10 10:12:29 2015	1439201549	0	87	87	87
Mon Aug 10 10:12:31 2015	1439201551	0	89	89	89
Mon Aug 10 10:12:26 2015	1439201546	0	89	89	89
Mon Aug 10 10:12:30 2015	1439201550	0	89	89	89
Mon Aug 10 10:12:25 2015	1439201545	0	90	90	90
Mon Aug 10 10:12:30 2015	1439201550	0	90	90	90
Mon Aug 10 10:12:27 2015	1439201547	0	90	90	90
Mon Aug 10 10:12:25 2015	1439201545	0	90	90	90
Mon Aug 10 10:12:30 2015	1439201550	0	90	90	90
Mon Aug 10 10:12:30 2015	1439201550	0	91	91	91
Mon Aug 10 10:12:30 2015	1439201550	0	91	91	91
Mon Aug 10 10:12:29 2015	1439201549	0	91	91	91
Mon Aug 10 10:12:30 2015	1439201550	0	91	91	91
Mon Aug 10 10:12:30 2015	1439201550	0	91	91	91
Mon Aug 10 10:12:30 2015	1439201550	0	91	91	91
Mon Aug 10 10:12:30 2015	1439201550	0	91	91	91
Mon Aug 10 10:12:27 2015	1439201547	0	91	91	91
Mon Aug 10 10:12:27 2015	1439201547	0	92	92	92
Mon Aug 10 10:12:31 2015	1439201551	0	93	93	93
Mon Aug 10 10:12:32 2015	1439201552	0	93	93	93
Mon Aug 10 10:12:29 2015	1439201549	0	94	94	94
Mon Aug 10 10:12:31 2015	1439201551	0	94	94	94
Mon Aug 10 10:12:26 2015	1439201546	0	94	94	94
Mon Aug 10 10:12:30 2015	1439201550	0	95	95	95
Mon Aug 10 10:12:31 2015	1439201551	0	96	96	96
Mon Aug 10 10:12:32 2015	1439201552	0	97	97	97
Mon Aug 10 10:12:25 2015	1439201545	0	97	97	97
Mon Aug 10 10:12:30 2015	1439201550	0	97	97	97
Mon Aug 10 10:12:30 2015	1439201550	0	97	97	97
Mon Aug 10 10:12:32 2015	1439201552	0	98	98	98
Mon Aug 10 10:12:31 2015	1439201551	0	98	98	98
Mon Aug 10 10:12:29 2015	1439201549	0	99	99	99
Mon Aug 10 10:12:25 2015	1439201545	0	99	99	99
Mon Aug 10 10:12:28 2015	1439201548	0	99	99	99
Mon Aug 10 10:12:31 2015	1439201551	0	99	99	99
Mon Aug 10 10:12:28 2015	1439201548	0	99	99	99
Mon Aug 10 10:12:25 2015	1439201545	0	100	100	100
Mon Aug 10 10:12:30 2015	1439201550	0	100	100	100
Mon Aug 10 10:12:27 2015	1439201547	0	100	100	100
Mon Aug 10 10:12:30 2015	1439201550	0	100	100	100
Mon Aug 10 10:12:25 2015	1439201545	0	100	100	100
Mon Aug 10 10:12:30 2015	1439201550	0	101	101	101
Mon Aug 10 10:12:32 2015	1439201552	0	101	101	101
Mon Aug 10 10:12:29 2015	1439201549	0	101	101	101
Mon Aug 10 10:12:31 2015	1439201551	0	101	101	101
Mon Aug 10 10:12:31 2015	1439201551	0	101	101	101
Mon Aug 10 10:12:29 2015	1439201549	0	101	101	101
Mon Aug 10 10:12:29 2015	1439201549	0	101	101	101
Mon Aug 10 10:12:32 2015	1439201552	0	101	101	101
Mon Aug 10 10:12:27 2015	1439201547	0	102	102	102
Mon Aug 10 10:12:30 2015	1439201550	0	102	102	102
Mon Aug 10 10:12:30 2015	1439201550	0	102	102	102
Mon Aug 10 10:12:28 2015	1439201548	0	103	103	103
Mon Aug 10 10:12:32 2015	1439201552	0	103	103	103
Mon Aug 10 10:12:25 2015	1439201545	0	103	103	103
Mon Aug 10 10:12:31 2015	1439201551	0	103	103	103
Mon Aug 10 10:12:26 2015	1439201546	0	104	104	104
Mon Aug 10 10:12:31 2015	1439201551	0	104	104	104
Mon Aug 10 10:12:30 2015	1439201550	0	104	104	104
Mon Aug 10 10:12:30 2015	1439201550	0	104	104	104
Mon Aug 10 10:12:27 2015	1439201547	0	104	104	104
Mon Aug 10 10:12:29 2015	1439201549	0	104	104	104
Mon Aug 10 10:12:25 2015	1439201545	0	105	105	105
Mon Aug 10 10:12:30 2015	1439201550	0	105	105	105
Mon Aug 10 10:12:25 2015	1439201545	0	105	105	105
Mon Aug 10 10:12:27 2015	1439201547	0	105	105	105
Mon Aug 10 10:12:32 2015	1439201552	0	105	105	105
