starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:23:34 2015	1439213014	0	21	21	21
Mon Aug 10 13:23:34 2015	1439213014	4	25	28	25
Mon Aug 10 13:23:34 2015	1439213014	0	29	29	29
Mon Aug 10 13:23:34 2015	1439213014	0	30	30	30
Mon Aug 10 13:23:34 2015	1439213014	0	30	30	30
Mon Aug 10 13:23:34 2015	1439213014	0	30	30	30
Mon Aug 10 13:23:34 2015	1439213014	0	30	30	30
Mon Aug 10 13:23:34 2015	1439213014	0	30	30	30
Mon Aug 10 13:23:34 2015	1439213014	0	30	30	30
Mon Aug 10 13:23:34 2015	1439213014	0	30	30	30
Mon Aug 10 13:23:34 2015	1439213014	0	30	30	30
Mon Aug 10 13:23:34 2015	1439213014	0	32	32	32
Mon Aug 10 13:23:34 2015	1439213014	0	32	32	32
Mon Aug 10 13:23:34 2015	1439213014	0	32	32	32
Mon Aug 10 13:23:34 2015	1439213014	0	33	33	33
Mon Aug 10 13:23:34 2015	1439213014	0	33	33	33
Mon Aug 10 13:23:34 2015	1439213014	0	33	33	33
Mon Aug 10 13:23:34 2015	1439213014	0	33	33	33
Mon Aug 10 13:23:34 2015	1439213014	0	33	33	33
Mon Aug 10 13:23:34 2015	1439213014	0	33	33	33
Mon Aug 10 13:23:34 2015	1439213014	0	34	34	34
Mon Aug 10 13:23:34 2015	1439213014	0	34	34	34
Mon Aug 10 13:23:34 2015	1439213014	0	34	34	34
Mon Aug 10 13:23:34 2015	1439213014	0	35	35	35
Mon Aug 10 13:23:34 2015	1439213014	0	39	39	39
Mon Aug 10 13:23:37 2015	1439213017	0	39	39	39
Mon Aug 10 13:23:34 2015	1439213014	0	39	39	39
Mon Aug 10 13:23:34 2015	1439213014	3	36	40	36
Mon Aug 10 13:23:37 2015	1439213017	0	43	43	43
Mon Aug 10 13:23:36 2015	1439213016	0	44	44	44
Mon Aug 10 13:23:37 2015	1439213017	0	47	47	47
Mon Aug 10 13:23:34 2015	1439213014	0	47	47	47
Mon Aug 10 13:23:37 2015	1439213017	0	47	47	47
Mon Aug 10 13:23:37 2015	1439213017	0	48	48	47
Mon Aug 10 13:23:34 2015	1439213014	0	48	48	48
Mon Aug 10 13:23:37 2015	1439213017	0	49	49	49
Mon Aug 10 13:23:37 2015	1439213017	0	49	49	49
Mon Aug 10 13:23:37 2015	1439213017	0	49	49	49
Mon Aug 10 13:23:37 2015	1439213017	0	50	50	50
Mon Aug 10 13:23:37 2015	1439213017	0	50	50	50
Mon Aug 10 13:23:37 2015	1439213017	0	50	50	50
Mon Aug 10 13:23:34 2015	1439213014	0	50	50	50
Mon Aug 10 13:23:34 2015	1439213014	0	50	50	50
Mon Aug 10 13:23:37 2015	1439213017	0	50	50	50
Mon Aug 10 13:23:37 2015	1439213017	0	51	51	51
Mon Aug 10 13:23:35 2015	1439213015	0	51	51	51
Mon Aug 10 13:23:34 2015	1439213014	0	51	51	51
Mon Aug 10 13:23:34 2015	1439213014	0	51	51	51
Mon Aug 10 13:23:37 2015	1439213017	0	51	51	51
Mon Aug 10 13:23:34 2015	1439213014	0	51	51	51
Mon Aug 10 13:23:34 2015	1439213014	0	51	51	51
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	3	48	52	48
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	4	48	52	48
Mon Aug 10 13:23:34 2015	1439213014	3	49	52	49
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	3	49	52	49
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	3	49	52	49
Mon Aug 10 13:23:34 2015	1439213014	3	49	52	49
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:37 2015	1439213017	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	3	49	52	49
Mon Aug 10 13:23:34 2015	1439213014	4	49	52	49
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:34 2015	1439213014	0	52	52	52
Mon Aug 10 13:23:37 2015	1439213017	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	4	49	53	49
Mon Aug 10 13:23:34 2015	1439213014	4	49	53	49
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:35 2015	1439213015	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	53	53	53
Mon Aug 10 13:23:34 2015	1439213014	0	54	54	54
Mon Aug 10 13:23:34 2015	1439213014	0	54	54	54
Mon Aug 10 13:23:34 2015	1439213014	0	54	54	54
Mon Aug 10 13:23:37 2015	1439213017	0	54	54	54
Mon Aug 10 13:23:34 2015	1439213014	0	54	54	54
Mon Aug 10 13:23:34 2015	1439213014	0	54	54	54
Mon Aug 10 13:23:34 2015	1439213014	0	54	54	54
Mon Aug 10 13:23:34 2015	1439213014	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:34 2015	1439213014	0	54	54	54
Mon Aug 10 13:23:34 2015	1439213014	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:34 2015	1439213014	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:37 2015	1439213017	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:35 2015	1439213015	0	54	54	54
Mon Aug 10 13:23:34 2015	1439213014	0	55	55	55
Mon Aug 10 13:23:34 2015	1439213014	3	53	56	53
Mon Aug 10 13:23:34 2015	1439213014	4	53	57	53
Mon Aug 10 13:23:34 2015	1439213014	0	57	57	57
Mon Aug 10 13:23:34 2015	1439213014	0	57	57	57
Mon Aug 10 13:23:34 2015	1439213014	3	54	57	54
Mon Aug 10 13:23:37 2015	1439213017	0	57	57	57
Mon Aug 10 13:23:37 2015	1439213017	0	57	57	57
Mon Aug 10 13:23:34 2015	1439213014	3	54	58	54
Mon Aug 10 13:23:34 2015	1439213014	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	3	55	58	55
Mon Aug 10 13:23:34 2015	1439213014	3	54	58	54
Mon Aug 10 13:23:34 2015	1439213014	3	55	58	55
Mon Aug 10 13:23:34 2015	1439213014	3	54	58	54
Mon Aug 10 13:23:34 2015	1439213014	4	54	58	54
Mon Aug 10 13:23:34 2015	1439213014	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	4	54	58	54
Mon Aug 10 13:23:37 2015	1439213017	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	4	54	58	54
Mon Aug 10 13:23:34 2015	1439213014	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	3	55	58	55
Mon Aug 10 13:23:35 2015	1439213015	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	3	55	58	55
Mon Aug 10 13:23:34 2015	1439213014	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	4	55	58	55
Mon Aug 10 13:23:34 2015	1439213014	4	54	58	54
Mon Aug 10 13:23:34 2015	1439213014	4	54	58	54
Mon Aug 10 13:23:34 2015	1439213014	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	3	55	58	55
Mon Aug 10 13:23:34 2015	1439213014	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	0	58	58	58
Mon Aug 10 13:23:37 2015	1439213017	0	58	58	58
Mon Aug 10 13:23:34 2015	1439213014	3	56	58	56
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:37 2015	1439213017	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	4	55	59	55
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	4	55	59	55
Mon Aug 10 13:23:37 2015	1439213017	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	4	55	59	55
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:37 2015	1439213017	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	4	55	59	55
Mon Aug 10 13:23:34 2015	1439213014	4	55	59	55
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	4	55	59	55
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	4	55	59	55
Mon Aug 10 13:23:34 2015	1439213014	3	57	59	57
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	0	59	59	59
Mon Aug 10 13:23:34 2015	1439213014	3	56	59	56
Mon Aug 10 13:23:34 2015	1439213014	4	56	60	56
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	4	56	60	56
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	3	56	60	56
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	60	60	60
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	3	58	61	58
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	0	61	61	61
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	4	58	62	58
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	4	58	62	58
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	4	58	62	58
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	62	62	62
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:36 2015	1439213016	0	63	63	63
Mon Aug 10 13:23:36 2015	1439213016	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	3	60	63	60
Mon Aug 10 13:23:36 2015	1439213016	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:36 2015	1439213016	0	63	63	63
Mon Aug 10 13:23:36 2015	1439213016	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
Mon Aug 10 13:23:34 2015	1439213014	0	63	63	63
