starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 11:51:15 2015	1439207475	0	44	44	44
Mon Aug 10 11:51:15 2015	1439207475	0	50	50	50
Mon Aug 10 11:51:15 2015	1439207475	0	50	50	50
Mon Aug 10 11:51:15 2015	1439207475	0	50	50	50
Mon Aug 10 11:51:17 2015	1439207477	0	50	50	50
Mon Aug 10 11:51:16 2015	1439207476	0	51	51	51
Mon Aug 10 11:51:16 2015	1439207476	0	51	51	51
Mon Aug 10 11:51:17 2015	1439207477	0	53	53	53
Mon Aug 10 11:51:15 2015	1439207475	0	53	53	53
Mon Aug 10 11:51:15 2015	1439207475	0	53	53	53
Mon Aug 10 11:51:15 2015	1439207475	0	53	53	53
Mon Aug 10 11:51:15 2015	1439207475	0	53	53	53
Mon Aug 10 11:51:15 2015	1439207475	0	53	53	53
Mon Aug 10 11:51:17 2015	1439207477	0	53	53	53
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:16 2015	1439207476	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:17 2015	1439207477	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:17 2015	1439207477	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	54	54	54
Mon Aug 10 11:51:15 2015	1439207475	0	55	55	55
Mon Aug 10 11:51:16 2015	1439207476	0	55	55	55
Mon Aug 10 11:51:15 2015	1439207475	0	55	55	55
Mon Aug 10 11:51:17 2015	1439207477	0	55	55	55
Mon Aug 10 11:51:15 2015	1439207475	0	55	55	55
