starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 14:45:20 2015	1439217920	0	175	175	175
Mon Aug 10 14:45:26 2015	1439217926	0	190	190	190
Mon Aug 10 14:45:26 2015	1439217926	0	192	192	192
Mon Aug 10 14:45:26 2015	1439217926	0	193	193	193
Mon Aug 10 14:45:26 2015	1439217926	0	193	193	193
Mon Aug 10 14:45:26 2015	1439217926	0	193	193	193
Mon Aug 10 14:45:26 2015	1439217926	0	195	195	195
Mon Aug 10 14:45:26 2015	1439217926	0	196	196	196
Mon Aug 10 14:45:26 2015	1439217926	0	196	196	196
Mon Aug 10 14:45:26 2015	1439217926	0	197	197	197
Mon Aug 10 14:45:26 2015	1439217926	0	197	197	197
Mon Aug 10 14:45:26 2015	1439217926	0	198	198	198
Mon Aug 10 14:45:26 2015	1439217926	0	199	199	199
Mon Aug 10 14:45:24 2015	1439217924	0	203	203	203
Mon Aug 10 14:45:24 2015	1439217924	0	203	203	203
Mon Aug 10 14:45:24 2015	1439217924	0	204	204	204
Mon Aug 10 14:45:28 2015	1439217928	0	204	204	204
Mon Aug 10 14:45:24 2015	1439217924	0	205	205	205
Mon Aug 10 14:45:24 2015	1439217924	0	207	207	207
Mon Aug 10 14:45:24 2015	1439217924	0	208	208	208
Mon Aug 10 14:45:24 2015	1439217924	0	208	208	208
Mon Aug 10 14:45:24 2015	1439217924	0	209	209	209
Mon Aug 10 14:45:24 2015	1439217924	0	209	209	209
Mon Aug 10 14:45:24 2015	1439217924	0	212	212	212
Mon Aug 10 14:45:24 2015	1439217924	0	213	213	213
Mon Aug 10 14:45:24 2015	1439217924	0	214	214	214
Mon Aug 10 14:45:24 2015	1439217924	0	218	218	218
Mon Aug 10 14:45:24 2015	1439217924	0	220	220	220
Mon Aug 10 14:45:24 2015	1439217924	0	221	221	221
Mon Aug 10 14:45:24 2015	1439217924	0	221	221	221
Mon Aug 10 14:45:24 2015	1439217924	0	221	221	221
Mon Aug 10 14:45:24 2015	1439217924	0	222	222	222
Mon Aug 10 14:45:24 2015	1439217924	0	223	223	223
Mon Aug 10 14:45:24 2015	1439217924	0	223	223	223
Mon Aug 10 14:45:24 2015	1439217924	0	224	224	224
Mon Aug 10 14:45:20 2015	1439217920	0	228	228	228
Mon Aug 10 14:45:23 2015	1439217923	0	230	230	230
Mon Aug 10 14:45:23 2015	1439217923	0	230	230	230
Mon Aug 10 14:45:23 2015	1439217923	0	230	230	230
Mon Aug 10 14:45:23 2015	1439217923	0	231	231	231
Mon Aug 10 14:45:23 2015	1439217923	0	231	231	231
Mon Aug 10 14:45:20 2015	1439217920	0	231	231	231
Mon Aug 10 14:45:23 2015	1439217923	0	233	233	233
Mon Aug 10 14:45:20 2015	1439217920	0	234	234	234
Mon Aug 10 14:45:24 2015	1439217924	0	234	234	234
Mon Aug 10 14:45:24 2015	1439217924	0	235	235	235
Mon Aug 10 14:45:20 2015	1439217920	0	236	236	236
Mon Aug 10 14:45:20 2015	1439217920	0	236	236	236
Mon Aug 10 14:45:24 2015	1439217924	0	237	237	237
Mon Aug 10 14:45:24 2015	1439217924	0	238	238	238
Mon Aug 10 14:45:20 2015	1439217920	0	239	239	239
Mon Aug 10 14:45:20 2015	1439217920	0	239	239	239
Mon Aug 10 14:45:24 2015	1439217924	0	239	239	239
Mon Aug 10 14:45:24 2015	1439217924	0	240	240	240
Mon Aug 10 14:45:24 2015	1439217924	0	241	241	241
Mon Aug 10 14:45:24 2015	1439217924	0	241	241	241
Mon Aug 10 14:45:24 2015	1439217924	0	242	242	242
Mon Aug 10 14:45:24 2015	1439217924	0	242	242	242
Mon Aug 10 14:45:24 2015	1439217924	0	242	242	242
Mon Aug 10 14:45:20 2015	1439217920	0	244	244	244
Mon Aug 10 14:45:20 2015	1439217920	0	245	245	245
Mon Aug 10 14:45:23 2015	1439217923	0	245	245	245
Mon Aug 10 14:45:20 2015	1439217920	0	248	248	248
Mon Aug 10 14:45:20 2015	1439217920	0	248	248	248
Mon Aug 10 14:45:24 2015	1439217924	0	249	249	249
Mon Aug 10 14:45:23 2015	1439217923	0	250	250	250
Mon Aug 10 14:45:23 2015	1439217923	0	251	251	251
Mon Aug 10 14:45:23 2015	1439217923	0	251	251	251
Mon Aug 10 14:45:23 2015	1439217923	0	252	252	252
Mon Aug 10 14:45:20 2015	1439217920	0	253	253	253
Mon Aug 10 14:45:23 2015	1439217923	0	254	254	254
Mon Aug 10 14:45:20 2015	1439217920	0	255	255	254
Mon Aug 10 14:45:23 2015	1439217923	0	255	255	255
Mon Aug 10 14:45:25 2015	1439217925	0	256	256	256
Mon Aug 10 14:45:23 2015	1439217923	0	257	257	257
Mon Aug 10 14:45:23 2015	1439217923	0	258	258	258
Mon Aug 10 14:45:25 2015	1439217925	0	259	259	259
Mon Aug 10 14:45:23 2015	1439217923	0	259	259	259
Mon Aug 10 14:45:23 2015	1439217923	0	260	260	260
Mon Aug 10 14:45:24 2015	1439217924	0	261	261	261
Mon Aug 10 14:45:23 2015	1439217923	0	261	261	261
Mon Aug 10 14:45:25 2015	1439217925	0	262	262	262
Mon Aug 10 14:45:23 2015	1439217923	0	262	262	262
Mon Aug 10 14:45:23 2015	1439217923	0	262	262	262
Mon Aug 10 14:45:24 2015	1439217924	0	264	264	264
Mon Aug 10 14:45:23 2015	1439217923	0	264	264	264
Mon Aug 10 14:45:23 2015	1439217923	0	265	265	265
Mon Aug 10 14:45:23 2015	1439217923	0	265	265	265
Mon Aug 10 14:45:24 2015	1439217924	0	265	265	265
Mon Aug 10 14:45:23 2015	1439217923	0	266	266	266
Mon Aug 10 14:45:23 2015	1439217923	0	266	266	266
Mon Aug 10 14:45:23 2015	1439217923	0	266	266	266
