starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:55:59 2015	1439214959	0	21	21	21
Mon Aug 10 13:56:00 2015	1439214960	0	23	23	23
Mon Aug 10 13:55:59 2015	1439214959	0	24	24	24
Mon Aug 10 13:55:59 2015	1439214959	0	25	25	25
Mon Aug 10 13:55:58 2015	1439214958	0	25	25	25
Mon Aug 10 13:55:59 2015	1439214959	0	28	28	28
Mon Aug 10 13:56:00 2015	1439214960	0	28	28	28
Mon Aug 10 13:55:58 2015	1439214958	0	28	28	28
Mon Aug 10 13:55:59 2015	1439214959	0	29	29	29
Mon Aug 10 13:55:58 2015	1439214958	0	29	29	29
Mon Aug 10 13:56:00 2015	1439214960	0	29	29	29
Mon Aug 10 13:55:59 2015	1439214959	0	30	30	30
Mon Aug 10 13:55:59 2015	1439214959	0	31	31	31
Mon Aug 10 13:55:59 2015	1439214959	0	31	31	31
Mon Aug 10 13:55:59 2015	1439214959	0	32	32	32
Mon Aug 10 13:55:59 2015	1439214959	0	33	33	33
Mon Aug 10 13:55:59 2015	1439214959	0	33	33	33
Mon Aug 10 13:55:59 2015	1439214959	0	33	33	33
Mon Aug 10 13:55:58 2015	1439214958	0	34	34	33
Mon Aug 10 13:56:00 2015	1439214960	0	34	34	34
Mon Aug 10 13:55:59 2015	1439214959	0	34	34	34
Mon Aug 10 13:55:59 2015	1439214959	0	34	34	34
Mon Aug 10 13:56:00 2015	1439214960	0	34	34	34
Mon Aug 10 13:56:00 2015	1439214960	0	34	34	34
Mon Aug 10 13:55:59 2015	1439214959	0	35	35	35
Mon Aug 10 13:56:00 2015	1439214960	0	35	35	35
Mon Aug 10 13:55:59 2015	1439214959	0	35	35	35
Mon Aug 10 13:55:59 2015	1439214959	0	35	35	35
Mon Aug 10 13:55:59 2015	1439214959	0	35	35	35
Mon Aug 10 13:55:59 2015	1439214959	0	35	35	35
Mon Aug 10 13:55:59 2015	1439214959	0	35	35	35
Mon Aug 10 13:56:00 2015	1439214960	0	35	35	35
Mon Aug 10 13:56:00 2015	1439214960	0	35	35	35
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:56:00 2015	1439214960	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:56:00 2015	1439214960	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:56:00 2015	1439214960	0	36	36	36
Mon Aug 10 13:55:58 2015	1439214958	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:58 2015	1439214958	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:55:59 2015	1439214959	0	36	36	36
Mon Aug 10 13:56:00 2015	1439214960	0	37	37	36
Mon Aug 10 13:55:59 2015	1439214959	0	37	37	37
Mon Aug 10 13:55:59 2015	1439214959	0	37	37	37
Mon Aug 10 13:55:58 2015	1439214958	0	37	37	37
Mon Aug 10 13:55:58 2015	1439214958	0	37	37	37
Mon Aug 10 13:55:58 2015	1439214958	0	38	38	38
Mon Aug 10 13:55:59 2015	1439214959	0	38	38	38
