starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 09:45:46 2015	1439199946	19	7	26	6
Mon Aug 10 09:45:45 2015	1439199945	14	12	26	12
Mon Aug 10 09:45:46 2015	1439199946	10	20	30	20
Mon Aug 10 09:45:45 2015	1439199945	18	13	31	13
Mon Aug 10 09:45:47 2015	1439199947	6	26	32	26
Mon Aug 10 09:45:45 2015	1439199945	7	27	34	27
Mon Aug 10 09:45:47 2015	1439199947	21	14	35	14
Mon Aug 10 09:45:46 2015	1439199946	17	20	38	20
Mon Aug 10 09:45:46 2015	1439199946	12	26	38	26
Mon Aug 10 09:45:46 2015	1439199946	14	24	38	23
Mon Aug 10 09:45:46 2015	1439199946	20	18	38	18
Mon Aug 10 09:45:46 2015	1439199946	24	15	38	15
Mon Aug 10 09:45:47 2015	1439199947	7	32	39	32
Mon Aug 10 09:45:46 2015	1439199946	5	35	40	35
Mon Aug 10 09:45:47 2015	1439199947	23	18	41	18
Mon Aug 10 09:45:47 2015	1439199947	22	19	41	19
Mon Aug 10 09:45:47 2015	1439199947	6	35	42	35
Mon Aug 10 09:45:47 2015	1439199947	17	26	43	26
Mon Aug 10 09:45:45 2015	1439199945	13	30	43	29
Mon Aug 10 09:45:47 2015	1439199947	22	21	43	21
Mon Aug 10 09:45:46 2015	1439199946	7	36	43	36
Mon Aug 10 09:45:46 2015	1439199946	5	39	44	38
Mon Aug 10 09:45:46 2015	1439199946	18	26	44	26
Mon Aug 10 09:45:46 2015	1439199946	17	26	44	26
Mon Aug 10 09:45:46 2015	1439199946	21	23	44	23
Mon Aug 10 09:45:46 2015	1439199946	6	38	44	38
Mon Aug 10 09:45:46 2015	1439199946	8	36	44	33
Mon Aug 10 09:45:47 2015	1439199947	23	22	45	21
Mon Aug 10 09:45:46 2015	1439199946	17	28	45	28
Mon Aug 10 09:45:46 2015	1439199946	13	32	45	32
Mon Aug 10 09:45:46 2015	1439199946	20	25	45	23
Mon Aug 10 09:45:45 2015	1439199945	15	30	45	30
Mon Aug 10 09:45:47 2015	1439199947	21	24	46	24
Mon Aug 10 09:45:46 2015	1439199946	12	34	46	34
Mon Aug 10 09:45:46 2015	1439199946	13	34	46	34
Mon Aug 10 09:45:46 2015	1439199946	16	30	46	30
Mon Aug 10 09:45:47 2015	1439199947	22	25	46	24
Mon Aug 10 09:45:47 2015	1439199947	21	26	47	26
Mon Aug 10 09:45:46 2015	1439199946	16	31	47	31
Mon Aug 10 09:45:47 2015	1439199947	17	30	47	30
