starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 10:12:55 2015	1439201575	0	87	87	87
Mon Aug 10 10:13:02 2015	1439201582	0	91	91	91
Mon Aug 10 10:13:02 2015	1439201582	0	94	94	94
Mon Aug 10 10:13:02 2015	1439201582	0	96	96	96
Mon Aug 10 10:12:55 2015	1439201575	0	96	96	96
Mon Aug 10 10:12:55 2015	1439201575	0	102	102	102
Mon Aug 10 10:12:55 2015	1439201575	0	109	109	109
Mon Aug 10 10:13:06 2015	1439201586	0	109	109	109
Mon Aug 10 10:13:05 2015	1439201585	0	109	109	109
Mon Aug 10 10:13:05 2015	1439201585	0	110	110	110
Mon Aug 10 10:12:55 2015	1439201575	0	112	112	112
Mon Aug 10 10:13:05 2015	1439201585	0	112	112	112
Mon Aug 10 10:13:06 2015	1439201586	0	113	113	113
Mon Aug 10 10:13:05 2015	1439201585	0	113	113	113
Mon Aug 10 10:12:57 2015	1439201577	0	114	114	113
Mon Aug 10 10:13:06 2015	1439201586	0	114	114	114
Mon Aug 10 10:13:05 2015	1439201585	0	115	115	115
Mon Aug 10 10:12:57 2015	1439201577	0	115	115	115
Mon Aug 10 10:12:55 2015	1439201575	0	116	116	116
Mon Aug 10 10:13:02 2015	1439201582	0	117	117	117
Mon Aug 10 10:12:55 2015	1439201575	0	117	117	117
Mon Aug 10 10:12:55 2015	1439201575	0	117	117	117
Mon Aug 10 10:13:05 2015	1439201585	0	118	118	118
Mon Aug 10 10:12:56 2015	1439201576	0	121	121	121
Mon Aug 10 10:12:56 2015	1439201576	0	121	121	121
Mon Aug 10 10:12:57 2015	1439201577	0	121	121	121
Mon Aug 10 10:13:06 2015	1439201586	0	124	124	124
Mon Aug 10 10:12:57 2015	1439201577	0	125	125	125
Mon Aug 10 10:13:05 2015	1439201585	0	126	126	126
Mon Aug 10 10:12:54 2015	1439201574	0	126	126	126
Mon Aug 10 10:13:02 2015	1439201582	0	126	126	126
Mon Aug 10 10:13:05 2015	1439201585	0	128	128	128
