starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 09:46:17 2015	1439199977	6	53	59	53
Mon Aug 10 09:46:17 2015	1439199977	23	59	82	59
Mon Aug 10 09:46:17 2015	1439199977	12	100	112	99
Mon Aug 10 09:46:17 2015	1439199977	7	116	123	116
Mon Aug 10 09:46:17 2015	1439199977	6	118	124	118
Mon Aug 10 09:46:17 2015	1439199977	6	131	137	131
Mon Aug 10 09:46:17 2015	1439199977	6	154	160	154
Mon Aug 10 09:46:17 2015	1439199977	7	153	161	153
Mon Aug 10 09:46:17 2015	1439199977	21	151	171	150
Mon Aug 10 09:46:17 2015	1439199977	10	162	172	161
Mon Aug 10 09:46:17 2015	1439199977	8	166	173	165
Mon Aug 10 09:46:17 2015	1439199977	7	173	180	172
Mon Aug 10 09:46:17 2015	1439199977	6	186	192	186
Mon Aug 10 09:46:17 2015	1439199977	9	201	210	201
Mon Aug 10 09:46:17 2015	1439199977	76	172	247	171
Mon Aug 10 09:46:17 2015	1439199977	81	171	253	171
Mon Aug 10 09:46:17 2015	1439199977	23	235	258	235
Mon Aug 10 09:46:17 2015	1439199977	46	215	261	215
Mon Aug 10 09:46:17 2015	1439199977	53	217	270	217
Mon Aug 10 09:46:17 2015	1439199977	37	247	284	247
Mon Aug 10 09:46:17 2015	1439199977	30	263	293	263
Mon Aug 10 09:46:17 2015	1439199977	238	57	294	57
Mon Aug 10 09:46:17 2015	1439199977	45	263	308	263
Mon Aug 10 09:46:17 2015	1439199977	245	74	319	74
Mon Aug 10 09:46:17 2015	1439199977	143	178	321	178
Mon Aug 10 09:46:17 2015	1439199977	249	74	323	73
Mon Aug 10 09:46:17 2015	1439199977	176	156	332	156
Mon Aug 10 09:46:17 2015	1439199977	131	202	332	198
Mon Aug 10 09:46:17 2015	1439199977	169	164	332	164
Mon Aug 10 09:46:17 2015	1439199977	140	195	335	195
Mon Aug 10 09:46:17 2015	1439199977	221	117	338	117
Mon Aug 10 09:46:17 2015	1439199977	266	72	339	72
Mon Aug 10 09:46:17 2015	1439199977	168	174	343	174
Mon Aug 10 09:46:17 2015	1439199977	69	279	348	278
Mon Aug 10 09:46:18 2015	1439199978	283	66	348	65
Mon Aug 10 09:46:18 2015	1439199978	227	123	350	123
Mon Aug 10 09:46:17 2015	1439199977	256	95	350	95
Mon Aug 10 09:46:17 2015	1439199977	268	83	351	82
Mon Aug 10 09:46:17 2015	1439199977	270	83	353	83
Mon Aug 10 09:46:17 2015	1439199977	145	210	355	210
Mon Aug 10 09:46:17 2015	1439199977	221	135	356	135
Mon Aug 10 09:46:17 2015	1439199977	220	144	364	144
Mon Aug 10 09:46:17 2015	1439199977	181	184	365	184
Mon Aug 10 09:46:18 2015	1439199978	284	82	365	82
Mon Aug 10 09:46:18 2015	1439199978	269	97	366	97
Mon Aug 10 09:46:17 2015	1439199977	274	92	366	92
Mon Aug 10 09:46:17 2015	1439199977	262	105	367	105
Mon Aug 10 09:46:18 2015	1439199978	238	129	367	129
Mon Aug 10 09:46:18 2015	1439199978	281	87	368	87
Mon Aug 10 09:46:17 2015	1439199977	271	98	369	98
Mon Aug 10 09:46:18 2015	1439199978	267	105	372	103
Mon Aug 10 09:46:18 2015	1439199978	254	118	372	118
Mon Aug 10 09:46:18 2015	1439199978	344	29	373	29
Mon Aug 10 09:46:17 2015	1439199977	201	173	374	173
Mon Aug 10 09:46:18 2015	1439199978	274	103	377	103
Mon Aug 10 09:46:18 2015	1439199978	259	118	377	118
Mon Aug 10 09:46:18 2015	1439199978	253	125	378	125
Mon Aug 10 09:46:18 2015	1439199978	272	107	379	107
Mon Aug 10 09:46:18 2015	1439199978	277	104	381	104
Mon Aug 10 09:46:18 2015	1439199978	351	30	381	29
Mon Aug 10 09:46:28 2015	1439199988	352	30	383	30
Mon Aug 10 09:46:18 2015	1439199978	267	116	383	116
Mon Aug 10 09:46:17 2015	1439199977	272	112	384	112
Mon Aug 10 09:46:17 2015	1439199977	204	181	385	181
Mon Aug 10 09:46:18 2015	1439199978	267	119	385	119
Mon Aug 10 09:46:17 2015	1439199977	218	168	386	168
Mon Aug 10 09:46:17 2015	1439199977	213	176	389	175
Mon Aug 10 09:46:18 2015	1439199978	237	152	389	151
Mon Aug 10 09:46:18 2015	1439199978	237	153	389	153
Mon Aug 10 09:46:17 2015	1439199977	243	147	390	147
Mon Aug 10 09:46:18 2015	1439199978	267	124	391	123
Mon Aug 10 09:46:18 2015	1439199978	269	123	392	123
Mon Aug 10 09:46:18 2015	1439199978	355	37	392	37
Mon Aug 10 09:46:17 2015	1439199977	222	170	392	170
Mon Aug 10 09:46:17 2015	1439199977	225	167	392	167
Mon Aug 10 09:46:17 2015	1439199977	195	197	392	197
Mon Aug 10 09:46:18 2015	1439199978	324	68	393	68
Mon Aug 10 09:46:17 2015	1439199977	243	149	393	149
Mon Aug 10 09:46:18 2015	1439199978	267	126	393	126
Mon Aug 10 09:46:18 2015	1439199978	347	47	393	46
Mon Aug 10 09:46:18 2015	1439199978	262	132	394	132
Mon Aug 10 09:46:18 2015	1439199978	351	43	394	43
Mon Aug 10 09:46:17 2015	1439199977	234	160	394	160
