starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	1
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	2	2	2
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	2
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	2
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
Mon Aug 10 11:50:35 2015	1439207435	0	3	3	3
