starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:42:22 2015	1439214142	42	11	53	11
Mon Aug 10 13:42:22 2015	1439214142	36	18	54	18
Mon Aug 10 13:42:22 2015	1439214142	31	25	55	25
Mon Aug 10 13:42:19 2015	1439214139	41	26	67	26
Mon Aug 10 13:42:19 2015	1439214139	41	26	67	26
Mon Aug 10 13:42:21 2015	1439214141	40	28	68	28
Mon Aug 10 13:42:21 2015	1439214141	39	29	68	29
Mon Aug 10 13:42:21 2015	1439214141	42	29	71	29
Mon Aug 10 13:42:20 2015	1439214140	26	47	73	47
Mon Aug 10 13:42:20 2015	1439214140	59	15	75	15
Mon Aug 10 13:42:22 2015	1439214142	52	25	77	25
Mon Aug 10 13:42:22 2015	1439214142	52	25	77	25
Mon Aug 10 13:42:22 2015	1439214142	53	25	77	25
Mon Aug 10 13:42:22 2015	1439214142	53	25	78	25
Mon Aug 10 13:42:22 2015	1439214142	21	58	79	58
Mon Aug 10 13:42:19 2015	1439214139	43	37	80	37
Mon Aug 10 13:42:22 2015	1439214142	64	19	82	19
Mon Aug 10 13:42:22 2015	1439214142	64	18	82	18
Mon Aug 10 13:42:21 2015	1439214141	71	12	84	12
Mon Aug 10 13:42:21 2015	1439214141	72	13	85	13
Mon Aug 10 13:42:21 2015	1439214141	73	13	86	13
Mon Aug 10 13:42:23 2015	1439214143	34	53	87	53
Mon Aug 10 13:42:20 2015	1439214140	66	22	88	22
Mon Aug 10 13:42:23 2015	1439214143	38	52	90	52
Mon Aug 10 13:42:19 2015	1439214139	80	11	91	11
Mon Aug 10 13:42:19 2015	1439214139	81	10	91	10
Mon Aug 10 13:42:19 2015	1439214139	80	11	91	11
Mon Aug 10 13:42:19 2015	1439214139	80	12	92	12
Mon Aug 10 13:42:19 2015	1439214139	81	11	92	11
Mon Aug 10 13:42:19 2015	1439214139	81	11	92	11
Mon Aug 10 13:42:19 2015	1439214139	79	16	95	16
Mon Aug 10 13:42:20 2015	1439214140	67	28	95	28
Mon Aug 10 13:42:20 2015	1439214140	64	31	95	31
Mon Aug 10 13:42:19 2015	1439214139	79	16	95	16
Mon Aug 10 13:42:19 2015	1439214139	79	17	96	17
Mon Aug 10 13:42:19 2015	1439214139	77	20	96	20
Mon Aug 10 13:42:22 2015	1439214142	90	6	97	6
Mon Aug 10 13:42:22 2015	1439214142	91	6	97	5
Mon Aug 10 13:42:22 2015	1439214142	91	6	97	6
Mon Aug 10 13:42:19 2015	1439214139	43	53	97	53
Mon Aug 10 13:42:22 2015	1439214142	91	6	97	6
Mon Aug 10 13:42:19 2015	1439214139	43	55	98	55
Mon Aug 10 13:42:20 2015	1439214140	66	32	98	31
Mon Aug 10 13:42:20 2015	1439214140	42	56	98	56
Mon Aug 10 13:42:19 2015	1439214139	59	40	98	39
Mon Aug 10 13:42:19 2015	1439214139	59	39	98	39
Mon Aug 10 13:42:19 2015	1439214139	45	54	99	54
Mon Aug 10 13:42:21 2015	1439214141	87	13	100	13
Mon Aug 10 13:42:22 2015	1439214142	47	53	100	53
Mon Aug 10 13:42:21 2015	1439214141	87	12	100	12
Mon Aug 10 13:42:21 2015	1439214141	87	13	100	13
Mon Aug 10 13:42:19 2015	1439214139	64	37	100	37
Mon Aug 10 13:42:22 2015	1439214142	83	17	101	17
Mon Aug 10 13:42:19 2015	1439214139	83	18	101	18
Mon Aug 10 13:42:19 2015	1439214139	84	17	101	17
Mon Aug 10 13:42:19 2015	1439214139	83	19	101	19
Mon Aug 10 13:42:19 2015	1439214139	84	18	101	18
Mon Aug 10 13:42:19 2015	1439214139	84	18	101	18
Mon Aug 10 13:42:20 2015	1439214140	72	29	101	29
Mon Aug 10 13:42:20 2015	1439214140	72	29	102	29
Mon Aug 10 13:42:19 2015	1439214139	84	17	102	17
Mon Aug 10 13:42:22 2015	1439214142	84	18	102	18
Mon Aug 10 13:42:22 2015	1439214142	85	17	102	17
Mon Aug 10 13:42:20 2015	1439214140	72	30	102	30
Mon Aug 10 13:42:20 2015	1439214140	72	30	102	30
Mon Aug 10 13:42:22 2015	1439214142	84	18	102	18
Mon Aug 10 13:42:21 2015	1439214141	86	17	103	17
Mon Aug 10 13:42:22 2015	1439214142	75	29	103	29
Mon Aug 10 13:42:22 2015	1439214142	76	28	104	28
Mon Aug 10 13:42:22 2015	1439214142	76	28	104	27
Mon Aug 10 13:42:22 2015	1439214142	75	29	104	29
Mon Aug 10 13:42:22 2015	1439214142	76	29	104	28
Mon Aug 10 13:42:22 2015	1439214142	76	28	104	28
Mon Aug 10 13:42:22 2015	1439214142	75	30	105	30
Mon Aug 10 13:42:20 2015	1439214140	62	43	105	43
Mon Aug 10 13:42:21 2015	1439214141	47	58	105	58
Mon Aug 10 13:42:22 2015	1439214142	75	30	105	29
Mon Aug 10 13:42:20 2015	1439214140	62	44	105	43
Mon Aug 10 13:42:22 2015	1439214142	59	48	107	48
Mon Aug 10 13:42:22 2015	1439214142	60	48	107	47
Mon Aug 10 13:42:20 2015	1439214140	77	30	107	30
Mon Aug 10 13:42:20 2015	1439214140	78	30	107	30
Mon Aug 10 13:42:20 2015	1439214140	77	31	108	31
Mon Aug 10 13:42:22 2015	1439214142	58	50	108	50
Mon Aug 10 13:42:20 2015	1439214140	53	54	108	54
Mon Aug 10 13:42:20 2015	1439214140	77	31	108	30
Mon Aug 10 13:42:22 2015	1439214142	53	56	108	56
Mon Aug 10 13:42:22 2015	1439214142	59	49	108	49
Mon Aug 10 13:42:22 2015	1439214142	53	55	108	55
Mon Aug 10 13:42:22 2015	1439214142	47	62	109	62
Mon Aug 10 13:42:22 2015	1439214142	66	42	109	42
Mon Aug 10 13:42:23 2015	1439214143	56	53	109	53
Mon Aug 10 13:42:23 2015	1439214143	55	54	109	54
Mon Aug 10 13:42:23 2015	1439214143	54	55	109	55
Mon Aug 10 13:42:22 2015	1439214142	66	43	109	43
Mon Aug 10 13:42:22 2015	1439214142	66	43	109	43
Mon Aug 10 13:42:22 2015	1439214142	91	19	109	19
Mon Aug 10 13:42:20 2015	1439214140	94	16	110	16
Mon Aug 10 13:42:22 2015	1439214142	67	43	110	43
Mon Aug 10 13:42:22 2015	1439214142	104	6	110	6
Mon Aug 10 13:42:21 2015	1439214141	51	59	110	59
Mon Aug 10 13:42:21 2015	1439214141	98	13	110	13
Mon Aug 10 13:42:21 2015	1439214141	52	59	111	59
Mon Aug 10 13:42:22 2015	1439214142	78	33	111	33
Mon Aug 10 13:42:20 2015	1439214140	64	47	111	47
Mon Aug 10 13:42:22 2015	1439214142	78	33	111	33
Mon Aug 10 13:42:22 2015	1439214142	104	7	111	7
Mon Aug 10 13:42:22 2015	1439214142	105	7	111	7
Mon Aug 10 13:42:20 2015	1439214140	32	79	111	79
Mon Aug 10 13:42:19 2015	1439214139	41	70	111	70
Mon Aug 10 13:42:20 2015	1439214140	104	8	112	8
Mon Aug 10 13:42:19 2015	1439214139	41	71	112	71
Mon Aug 10 13:42:21 2015	1439214141	96	15	112	15
Mon Aug 10 13:42:19 2015	1439214139	42	70	112	70
Mon Aug 10 13:42:21 2015	1439214141	96	16	112	16
Mon Aug 10 13:42:20 2015	1439214140	31	81	112	80
Mon Aug 10 13:42:20 2015	1439214140	84	28	112	28
Mon Aug 10 13:42:19 2015	1439214139	45	68	112	68
Mon Aug 10 13:42:21 2015	1439214141	84	29	112	29
Mon Aug 10 13:42:22 2015	1439214142	67	45	112	45
Mon Aug 10 13:42:20 2015	1439214140	59	53	113	53
Mon Aug 10 13:42:19 2015	1439214139	45	68	113	68
Mon Aug 10 13:42:21 2015	1439214141	55	58	113	57
Mon Aug 10 13:42:21 2015	1439214141	54	59	113	59
Mon Aug 10 13:42:22 2015	1439214142	78	34	113	34
Mon Aug 10 13:42:20 2015	1439214140	67	46	113	45
Mon Aug 10 13:42:22 2015	1439214142	78	35	113	35
Mon Aug 10 13:42:21 2015	1439214141	55	58	113	58
Mon Aug 10 13:42:20 2015	1439214140	86	27	113	27
Mon Aug 10 13:42:20 2015	1439214140	59	54	113	54
Mon Aug 10 13:42:20 2015	1439214140	60	54	113	53
Mon Aug 10 13:42:20 2015	1439214140	85	28	113	28
Mon Aug 10 13:42:19 2015	1439214139	76	37	114	37
Mon Aug 10 13:42:21 2015	1439214141	57	56	114	56
Mon Aug 10 13:42:21 2015	1439214141	56	59	114	58
Mon Aug 10 13:42:21 2015	1439214141	58	56	114	56
Mon Aug 10 13:42:20 2015	1439214140	68	47	115	47
Mon Aug 10 13:42:21 2015	1439214141	59	57	116	57
Mon Aug 10 13:42:21 2015	1439214141	60	56	116	56
Mon Aug 10 13:42:21 2015	1439214141	59	57	116	57
Mon Aug 10 13:42:20 2015	1439214140	102	15	116	14
Mon Aug 10 13:42:19 2015	1439214139	89	27	116	27
Mon Aug 10 13:42:21 2015	1439214141	60	57	116	56
Mon Aug 10 13:42:20 2015	1439214140	51	65	117	65
Mon Aug 10 13:42:19 2015	1439214139	90	27	117	27
Mon Aug 10 13:42:20 2015	1439214140	34	82	117	82
Mon Aug 10 13:42:20 2015	1439214140	35	82	117	82
Mon Aug 10 13:42:20 2015	1439214140	51	66	117	66
Mon Aug 10 13:42:22 2015	1439214142	50	67	117	67
Mon Aug 10 13:42:22 2015	1439214142	52	66	117	66
Mon Aug 10 13:42:20 2015	1439214140	22	96	117	95
Mon Aug 10 13:42:22 2015	1439214142	59	59	117	58
Mon Aug 10 13:42:22 2015	1439214142	51	67	118	67
Mon Aug 10 13:42:22 2015	1439214142	74	44	118	43
Mon Aug 10 13:42:22 2015	1439214142	59	59	118	59
Mon Aug 10 13:42:22 2015	1439214142	51	67	118	66
Mon Aug 10 13:42:22 2015	1439214142	58	59	118	59
Mon Aug 10 13:42:22 2015	1439214142	59	59	118	59
Mon Aug 10 13:42:22 2015	1439214142	58	60	118	60
Mon Aug 10 13:42:21 2015	1439214141	16	103	118	103
Mon Aug 10 13:42:22 2015	1439214142	91	28	118	28
Mon Aug 10 13:42:20 2015	1439214140	41	78	119	78
Mon Aug 10 13:42:20 2015	1439214140	41	78	119	78
Mon Aug 10 13:42:22 2015	1439214142	59	60	119	60
Mon Aug 10 13:42:22 2015	1439214142	98	21	119	21
Mon Aug 10 13:42:22 2015	1439214142	59	60	119	60
Mon Aug 10 13:42:22 2015	1439214142	98	21	119	21
Mon Aug 10 13:42:22 2015	1439214142	97	22	119	21
Mon Aug 10 13:42:22 2015	1439214142	92	27	119	27
Mon Aug 10 13:42:22 2015	1439214142	92	27	119	27
Mon Aug 10 13:42:22 2015	1439214142	92	27	119	27
Mon Aug 10 13:42:21 2015	1439214141	104	16	119	16
Mon Aug 10 13:42:22 2015	1439214142	93	27	120	27
Mon Aug 10 13:42:21 2015	1439214141	68	53	121	53
Mon Aug 10 13:42:20 2015	1439214140	76	45	121	44
Mon Aug 10 13:42:21 2015	1439214141	104	16	121	16
Mon Aug 10 13:42:21 2015	1439214141	67	54	121	54
Mon Aug 10 13:42:19 2015	1439214139	116	5	121	5
Mon Aug 10 13:42:21 2015	1439214141	56	65	121	65
Mon Aug 10 13:42:22 2015	1439214142	26	95	121	95
Mon Aug 10 13:42:21 2015	1439214141	105	17	121	17
Mon Aug 10 13:42:21 2015	1439214141	66	55	121	55
Mon Aug 10 13:42:22 2015	1439214142	101	21	122	21
Mon Aug 10 13:42:19 2015	1439214139	116	6	122	6
Mon Aug 10 13:42:19 2015	1439214139	52	70	122	70
Mon Aug 10 13:42:21 2015	1439214141	57	65	122	65
Mon Aug 10 13:42:19 2015	1439214139	52	70	122	70
Mon Aug 10 13:42:19 2015	1439214139	53	70	122	70
Mon Aug 10 13:42:19 2015	1439214139	34	88	122	88
Mon Aug 10 13:42:19 2015	1439214139	52	70	123	70
Mon Aug 10 13:42:19 2015	1439214139	53	70	123	70
Mon Aug 10 13:42:19 2015	1439214139	118	6	123	5
Mon Aug 10 13:42:19 2015	1439214139	118	6	123	6
Mon Aug 10 13:42:19 2015	1439214139	118	5	123	5
Mon Aug 10 13:42:19 2015	1439214139	119	5	124	5
Mon Aug 10 13:42:19 2015	1439214139	118	5	124	5
Mon Aug 10 13:42:19 2015	1439214139	36	87	124	87
Mon Aug 10 13:42:20 2015	1439214140	92	32	124	32
Mon Aug 10 13:42:19 2015	1439214139	119	5	124	4
Mon Aug 10 13:42:19 2015	1439214139	119	5	124	5
Mon Aug 10 13:42:21 2015	1439214141	55	69	124	69
Mon Aug 10 13:42:19 2015	1439214139	120	4	124	4
Mon Aug 10 13:42:19 2015	1439214139	78	46	124	46
Mon Aug 10 13:42:19 2015	1439214139	79	46	124	46
Mon Aug 10 13:42:19 2015	1439214139	79	46	125	46
Mon Aug 10 13:42:19 2015	1439214139	50	75	125	75
Mon Aug 10 13:42:19 2015	1439214139	78	47	125	46
Mon Aug 10 13:42:22 2015	1439214142	58	67	125	67
Mon Aug 10 13:42:21 2015	1439214141	90	36	125	35
Mon Aug 10 13:42:20 2015	1439214140	68	57	125	57
Mon Aug 10 13:42:22 2015	1439214142	58	68	125	68
Mon Aug 10 13:42:19 2015	1439214139	79	47	125	47
Mon Aug 10 13:42:22 2015	1439214142	101	25	125	25
Mon Aug 10 13:42:19 2015	1439214139	88	38	126	38
Mon Aug 10 13:42:20 2015	1439214140	69	57	126	57
Mon Aug 10 13:42:22 2015	1439214142	67	59	126	59
Mon Aug 10 13:42:19 2015	1439214139	78	48	126	48
Mon Aug 10 13:42:22 2015	1439214142	68	58	126	58
Mon Aug 10 13:42:19 2015	1439214139	36	90	126	90
Mon Aug 10 13:42:20 2015	1439214140	47	79	126	79
Mon Aug 10 13:42:20 2015	1439214140	47	79	126	79
Mon Aug 10 13:42:22 2015	1439214142	20	106	126	106
Mon Aug 10 13:42:19 2015	1439214139	85	41	126	41
Mon Aug 10 13:42:20 2015	1439214140	30	97	127	97
Mon Aug 10 13:42:22 2015	1439214142	78	49	127	49
Mon Aug 10 13:42:22 2015	1439214142	82	45	127	45
Mon Aug 10 13:42:22 2015	1439214142	97	30	127	30
Mon Aug 10 13:42:19 2015	1439214139	114	13	127	13
Mon Aug 10 13:42:23 2015	1439214143	112	16	127	16
Mon Aug 10 13:42:19 2015	1439214139	85	42	127	42
Mon Aug 10 13:42:23 2015	1439214143	113	15	128	15
Mon Aug 10 13:42:22 2015	1439214142	69	59	128	59
Mon Aug 10 13:42:19 2015	1439214139	36	92	128	92
Mon Aug 10 13:42:23 2015	1439214143	112	15	128	15
Mon Aug 10 13:42:19 2015	1439214139	80	48	128	48
Mon Aug 10 13:42:19 2015	1439214139	86	42	128	42
Mon Aug 10 13:42:19 2015	1439214139	80	47	128	47
Mon Aug 10 13:42:19 2015	1439214139	86	42	128	41
Mon Aug 10 13:42:19 2015	1439214139	86	42	128	42
Mon Aug 10 13:42:22 2015	1439214142	79	49	128	49
Mon Aug 10 13:42:19 2015	1439214139	80	48	128	48
Mon Aug 10 13:42:22 2015	1439214142	26	102	129	102
Mon Aug 10 13:42:22 2015	1439214142	80	49	129	49
Mon Aug 10 13:42:19 2015	1439214139	38	91	129	91
Mon Aug 10 13:42:22 2015	1439214142	80	49	129	49
Mon Aug 10 13:42:23 2015	1439214143	75	55	130	55
Mon Aug 10 13:42:20 2015	1439214140	77	54	130	53
Mon Aug 10 13:42:23 2015	1439214143	75	55	130	55
Mon Aug 10 13:42:20 2015	1439214140	108	23	130	22
Mon Aug 10 13:42:22 2015	1439214142	92	38	130	38
Mon Aug 10 13:42:23 2015	1439214143	75	55	130	55
Mon Aug 10 13:42:20 2015	1439214140	70	61	130	61
Mon Aug 10 13:42:23 2015	1439214143	64	66	131	66
Mon Aug 10 13:42:19 2015	1439214139	39	92	131	92
Mon Aug 10 13:42:20 2015	1439214140	70	61	131	61
Mon Aug 10 13:42:19 2015	1439214139	42	88	131	88
Mon Aug 10 13:42:19 2015	1439214139	41	90	131	89
Mon Aug 10 13:42:23 2015	1439214143	76	55	131	55
Mon Aug 10 13:42:19 2015	1439214139	41	90	131	90
Mon Aug 10 13:42:23 2015	1439214143	65	66	131	66
Mon Aug 10 13:42:23 2015	1439214143	76	55	131	55
Mon Aug 10 13:42:19 2015	1439214139	41	90	131	90
Mon Aug 10 13:42:20 2015	1439214140	77	54	131	54
Mon Aug 10 13:42:23 2015	1439214143	65	66	131	66
Mon Aug 10 13:42:23 2015	1439214143	76	55	131	55
Mon Aug 10 13:42:23 2015	1439214143	64	67	131	67
Mon Aug 10 13:42:23 2015	1439214143	75	56	131	56
Mon Aug 10 13:42:19 2015	1439214139	41	90	131	90
