starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 11:22:28 2015	1439205748	39	128	167	128
Mon Aug 10 11:22:28 2015	1439205748	96	139	234	138
Mon Aug 10 11:22:28 2015	1439205748	102	143	245	143
Mon Aug 10 11:22:28 2015	1439205748	100	145	245	145
Mon Aug 10 11:22:28 2015	1439205748	98	147	245	147
Mon Aug 10 11:22:28 2015	1439205748	156	136	292	136
Mon Aug 10 11:22:28 2015	1439205748	150	192	342	191
Mon Aug 10 11:22:28 2015	1439205748	157	185	342	185
Mon Aug 10 11:22:28 2015	1439205748	148	194	342	194
Mon Aug 10 11:22:28 2015	1439205748	155	187	342	187
Mon Aug 10 11:22:28 2015	1439205748	152	190	342	190
Mon Aug 10 11:22:32 2015	1439205752	247	103	350	102
Mon Aug 10 11:22:32 2015	1439205752	241	109	351	108
Mon Aug 10 11:22:32 2015	1439205752	238	114	352	114
Mon Aug 10 11:22:32 2015	1439205752	235	118	353	117
Mon Aug 10 11:22:32 2015	1439205752	235	118	353	118
Mon Aug 10 11:22:32 2015	1439205752	213	140	353	139
Mon Aug 10 11:22:32 2015	1439205752	229	124	353	124
Mon Aug 10 11:22:32 2015	1439205752	227	127	354	126
Mon Aug 10 11:22:32 2015	1439205752	206	148	354	147
Mon Aug 10 11:22:32 2015	1439205752	223	130	354	130
Mon Aug 10 11:22:32 2015	1439205752	225	129	354	128
Mon Aug 10 11:22:32 2015	1439205752	222	133	355	132
Mon Aug 10 11:22:32 2015	1439205752	220	136	356	135
Mon Aug 10 11:22:32 2015	1439205752	219	138	356	137
Mon Aug 10 11:22:39 2015	1439205759	118	248	367	248
Mon Aug 10 11:22:32 2015	1439205752	160	211	370	211
Mon Aug 10 11:22:44 2015	1439205764	181	192	374	192
Mon Aug 10 11:22:44 2015	1439205764	180	194	374	194
Mon Aug 10 11:22:44 2015	1439205764	177	196	374	196
Mon Aug 10 11:22:28 2015	1439205748	220	154	375	154
Mon Aug 10 11:22:28 2015	1439205748	211	164	375	164
Mon Aug 10 11:22:28 2015	1439205748	213	161	375	161
Mon Aug 10 11:22:44 2015	1439205764	175	199	375	199
Mon Aug 10 11:22:44 2015	1439205764	174	201	375	201
Mon Aug 10 11:22:28 2015	1439205748	223	151	375	151
Mon Aug 10 11:22:28 2015	1439205748	216	159	375	159
Mon Aug 10 11:22:28 2015	1439205748	218	157	375	157
Mon Aug 10 11:22:28 2015	1439205748	112	264	375	264
Mon Aug 10 11:22:37 2015	1439205757	155	236	391	236
Mon Aug 10 11:22:37 2015	1439205757	117	275	392	274
Mon Aug 10 11:22:37 2015	1439205757	152	240	392	240
Mon Aug 10 11:22:28 2015	1439205748	108	284	392	284
Mon Aug 10 11:22:37 2015	1439205757	154	239	392	239
Mon Aug 10 11:22:28 2015	1439205748	128	275	403	275
Mon Aug 10 11:22:36 2015	1439205756	243	161	404	161
Mon Aug 10 11:22:36 2015	1439205756	251	154	404	154
Mon Aug 10 11:22:46 2015	1439205766	94	311	405	311
Mon Aug 10 11:22:36 2015	1439205756	254	151	405	151
Mon Aug 10 11:22:46 2015	1439205766	96	309	405	308
Mon Aug 10 11:22:36 2015	1439205756	247	158	405	158
Mon Aug 10 11:22:36 2015	1439205756	249	156	405	156
Mon Aug 10 11:22:36 2015	1439205756	236	170	406	170
Mon Aug 10 11:22:36 2015	1439205756	241	165	406	165
Mon Aug 10 11:22:36 2015	1439205756	234	172	406	172
Mon Aug 10 11:22:46 2015	1439205766	181	225	407	225
Mon Aug 10 11:22:36 2015	1439205756	238	168	407	168
Mon Aug 10 11:22:36 2015	1439205756	231	177	408	177
Mon Aug 10 11:22:36 2015	1439205756	228	180	408	180
Mon Aug 10 11:22:36 2015	1439205756	224	184	408	184
Mon Aug 10 11:22:36 2015	1439205756	233	176	408	176
Mon Aug 10 11:22:46 2015	1439205766	188	221	409	221
Mon Aug 10 11:22:46 2015	1439205766	190	219	409	219
Mon Aug 10 11:22:36 2015	1439205756	227	183	409	183
Mon Aug 10 11:22:46 2015	1439205766	186	223	409	223
Mon Aug 10 11:22:28 2015	1439205748	174	237	411	237
Mon Aug 10 11:22:28 2015	1439205748	168	243	411	243
Mon Aug 10 11:22:51 2015	1439205771	198	213	411	213
Mon Aug 10 11:22:28 2015	1439205748	155	257	412	257
Mon Aug 10 11:22:45 2015	1439205765	113	301	414	301
Mon Aug 10 11:22:35 2015	1439205755	157	259	416	259
Mon Aug 10 11:22:35 2015	1439205755	142	275	417	275
Mon Aug 10 11:22:45 2015	1439205765	200	220	420	220
Mon Aug 10 11:22:35 2015	1439205755	163	257	420	257
Mon Aug 10 11:22:45 2015	1439205765	198	222	420	222
Mon Aug 10 11:22:45 2015	1439205765	196	225	421	225
Mon Aug 10 11:22:35 2015	1439205755	159	262	421	262
Mon Aug 10 11:22:28 2015	1439205748	165	256	421	256
Mon Aug 10 11:22:35 2015	1439205755	165	256	421	256
Mon Aug 10 11:22:28 2015	1439205748	169	252	421	252
