starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:46:31 2015	1439214391	176	407	583	407
Mon Aug 10 13:46:31 2015	1439214391	176	410	586	410
Mon Aug 10 13:46:40 2015	1439214400	510	188	698	188
Mon Aug 10 13:46:40 2015	1439214400	384	339	723	339
Mon Aug 10 13:46:37 2015	1439214397	194	543	737	543
Mon Aug 10 13:46:37 2015	1439214397	194	544	738	544
Mon Aug 10 13:46:37 2015	1439214397	193	545	738	545
Mon Aug 10 13:46:37 2015	1439214397	193	545	739	545
Mon Aug 10 13:46:37 2015	1439214397	194	545	739	545
Mon Aug 10 13:46:37 2015	1439214397	193	546	739	546
Mon Aug 10 13:46:37 2015	1439214397	194	545	739	545
Mon Aug 10 13:46:37 2015	1439214397	194	545	739	545
Mon Aug 10 13:46:37 2015	1439214397	193	546	739	546
Mon Aug 10 13:46:37 2015	1439214397	195	545	740	545
Mon Aug 10 13:46:37 2015	1439214397	194	546	740	545
Mon Aug 10 13:46:37 2015	1439214397	195	546	740	546
Mon Aug 10 13:46:37 2015	1439214397	196	547	743	547
Mon Aug 10 13:46:40 2015	1439214400	450	308	758	308
Mon Aug 10 13:46:40 2015	1439214400	450	310	759	309
Mon Aug 10 13:46:40 2015	1439214400	450	309	759	308
Mon Aug 10 13:46:40 2015	1439214400	450	309	759	309
Mon Aug 10 13:46:40 2015	1439214400	449	310	760	310
Mon Aug 10 13:46:40 2015	1439214400	450	310	760	310
Mon Aug 10 13:46:40 2015	1439214400	449	310	760	310
Mon Aug 10 13:46:40 2015	1439214400	450	309	760	309
Mon Aug 10 13:46:40 2015	1439214400	450	311	760	311
Mon Aug 10 13:46:40 2015	1439214400	450	310	760	310
Mon Aug 10 13:46:40 2015	1439214400	449	312	761	312
Mon Aug 10 13:46:40 2015	1439214400	450	311	761	311
Mon Aug 10 13:46:41 2015	1439214401	155	618	773	618
Mon Aug 10 13:46:41 2015	1439214401	177	602	779	602
Mon Aug 10 13:46:40 2015	1439214400	511	280	790	280
Mon Aug 10 13:46:40 2015	1439214400	510	282	792	282
Mon Aug 10 13:46:40 2015	1439214400	508	284	792	284
Mon Aug 10 13:46:40 2015	1439214400	510	282	792	282
Mon Aug 10 13:46:40 2015	1439214400	509	284	793	284
Mon Aug 10 13:46:40 2015	1439214400	510	283	793	283
