starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 13:42:47 2015	1439214167	32	78	110	78
Mon Aug 10 13:42:47 2015	1439214167	34	77	112	77
Mon Aug 10 13:42:47 2015	1439214167	40	77	117	77
Mon Aug 10 13:42:46 2015	1439214166	67	95	162	95
Mon Aug 10 13:42:46 2015	1439214166	73	90	163	90
Mon Aug 10 13:42:46 2015	1439214166	74	90	165	90
Mon Aug 10 13:42:46 2015	1439214166	74	91	165	91
Mon Aug 10 13:42:46 2015	1439214166	74	91	165	91
Mon Aug 10 13:42:46 2015	1439214166	74	91	165	91
Mon Aug 10 13:42:42 2015	1439214162	123	45	168	45
Mon Aug 10 13:42:42 2015	1439214162	123	45	168	45
Mon Aug 10 13:42:42 2015	1439214162	122	46	168	46
Mon Aug 10 13:42:42 2015	1439214162	122	46	168	46
Mon Aug 10 13:42:42 2015	1439214162	122	46	168	46
Mon Aug 10 13:42:42 2015	1439214162	122	46	168	46
Mon Aug 10 13:42:42 2015	1439214162	122	46	168	46
Mon Aug 10 13:42:42 2015	1439214162	122	47	168	47
Mon Aug 10 13:42:42 2015	1439214162	122	46	168	46
Mon Aug 10 13:42:42 2015	1439214162	122	46	169	46
Mon Aug 10 13:42:42 2015	1439214162	123	46	169	46
Mon Aug 10 13:42:47 2015	1439214167	83	86	170	86
Mon Aug 10 13:42:47 2015	1439214167	83	87	170	87
Mon Aug 10 13:42:47 2015	1439214167	83	88	170	88
Mon Aug 10 13:42:47 2015	1439214167	83	88	170	88
Mon Aug 10 13:42:47 2015	1439214167	83	88	171	88
Mon Aug 10 13:42:42 2015	1439214162	62	111	173	111
Mon Aug 10 13:42:43 2015	1439214163	57	117	174	117
Mon Aug 10 13:42:43 2015	1439214163	57	118	175	118
Mon Aug 10 13:42:40 2015	1439214160	104	82	186	81
Mon Aug 10 13:42:40 2015	1439214160	108	78	186	78
Mon Aug 10 13:42:40 2015	1439214160	108	79	187	79
Mon Aug 10 13:42:40 2015	1439214160	108	79	187	78
Mon Aug 10 13:42:40 2015	1439214160	108	79	187	79
Mon Aug 10 13:42:40 2015	1439214160	108	80	188	80
Mon Aug 10 13:42:40 2015	1439214160	114	80	194	80
Mon Aug 10 13:42:40 2015	1439214160	41	154	195	154
Mon Aug 10 13:42:41 2015	1439214161	61	136	198	136
Mon Aug 10 13:42:37 2015	1439214157	108	96	203	96
Mon Aug 10 13:42:39 2015	1439214159	64	140	204	140
Mon Aug 10 13:42:43 2015	1439214163	54	161	216	161
Mon Aug 10 13:42:43 2015	1439214163	58	159	217	159
Mon Aug 10 13:42:43 2015	1439214163	61	157	217	157
Mon Aug 10 13:42:40 2015	1439214160	60	161	221	161
Mon Aug 10 13:42:40 2015	1439214160	60	161	221	161
Mon Aug 10 13:42:46 2015	1439214166	110	114	225	114
Mon Aug 10 13:42:40 2015	1439214160	67	160	227	160
Mon Aug 10 13:42:38 2015	1439214158	70	157	227	157
Mon Aug 10 13:42:38 2015	1439214158	70	158	227	158
Mon Aug 10 13:42:38 2015	1439214158	70	157	227	157
Mon Aug 10 13:42:39 2015	1439214159	87	141	227	141
Mon Aug 10 13:42:39 2015	1439214159	87	142	229	142
Mon Aug 10 13:42:43 2015	1439214163	85	150	235	150
Mon Aug 10 13:42:40 2015	1439214160	74	162	236	162
Mon Aug 10 13:42:40 2015	1439214160	76	161	237	161
Mon Aug 10 13:42:40 2015	1439214160	75	162	237	162
Mon Aug 10 13:42:40 2015	1439214160	75	162	237	161
Mon Aug 10 13:42:46 2015	1439214166	85	155	240	154
Mon Aug 10 13:42:46 2015	1439214166	86	156	241	155
Mon Aug 10 13:42:46 2015	1439214166	86	155	242	155
Mon Aug 10 13:42:43 2015	1439214163	130	118	248	118
Mon Aug 10 13:42:41 2015	1439214161	105	147	252	147
Mon Aug 10 13:42:41 2015	1439214161	114	145	259	145
Mon Aug 10 13:42:39 2015	1439214159	136	127	263	127
Mon Aug 10 13:42:45 2015	1439214165	132	134	266	134
Mon Aug 10 13:42:45 2015	1439214165	133	134	267	134
Mon Aug 10 13:42:45 2015	1439214165	132	135	267	135
Mon Aug 10 13:42:45 2015	1439214165	133	134	267	134
Mon Aug 10 13:42:40 2015	1439214160	133	134	267	134
Mon Aug 10 13:42:44 2015	1439214164	102	168	270	168
Mon Aug 10 13:42:36 2015	1439214156	146	124	270	124
Mon Aug 10 13:42:36 2015	1439214156	146	125	271	125
Mon Aug 10 13:42:40 2015	1439214160	134	137	271	137
Mon Aug 10 13:42:36 2015	1439214156	146	125	271	125
Mon Aug 10 13:42:36 2015	1439214156	146	125	271	125
Mon Aug 10 13:42:36 2015	1439214156	145	126	271	126
Mon Aug 10 13:42:36 2015	1439214156	146	125	271	125
Mon Aug 10 13:42:39 2015	1439214159	133	141	273	141
Mon Aug 10 13:42:41 2015	1439214161	71	206	277	206
Mon Aug 10 13:42:41 2015	1439214161	71	207	278	207
Mon Aug 10 13:42:40 2015	1439214160	144	133	278	133
Mon Aug 10 13:42:40 2015	1439214160	144	134	278	134
Mon Aug 10 13:42:36 2015	1439214156	122	158	280	158
Mon Aug 10 13:42:36 2015	1439214156	123	157	280	157
Mon Aug 10 13:42:36 2015	1439214156	122	159	280	159
Mon Aug 10 13:42:36 2015	1439214156	122	158	280	158
Mon Aug 10 13:42:36 2015	1439214156	122	158	280	158
Mon Aug 10 13:42:36 2015	1439214156	122	159	281	159
Mon Aug 10 13:42:36 2015	1439214156	122	158	281	158
Mon Aug 10 13:42:36 2015	1439214156	121	160	281	160
Mon Aug 10 13:42:36 2015	1439214156	154	127	281	127
Mon Aug 10 13:42:36 2015	1439214156	155	126	281	126
Mon Aug 10 13:42:40 2015	1439214160	93	189	282	189
