starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 14:45:32 2015	1439217932	0	142	142	142
Mon Aug 10 14:45:32 2015	1439217932	0	142	142	142
Mon Aug 10 14:45:32 2015	1439217932	0	143	143	143
Mon Aug 10 14:45:32 2015	1439217932	0	154	154	154
Mon Aug 10 14:45:32 2015	1439217932	0	157	157	157
Mon Aug 10 14:45:32 2015	1439217932	0	159	159	159
Mon Aug 10 14:45:32 2015	1439217932	0	161	161	161
Mon Aug 10 14:45:32 2015	1439217932	0	161	161	161
Mon Aug 10 14:45:32 2015	1439217932	0	162	162	162
Mon Aug 10 14:45:32 2015	1439217932	0	162	162	162
Mon Aug 10 14:45:32 2015	1439217932	0	162	162	162
Mon Aug 10 14:45:32 2015	1439217932	0	165	165	165
Mon Aug 10 14:45:32 2015	1439217932	0	174	174	174
Mon Aug 10 14:45:32 2015	1439217932	0	175	175	175
Mon Aug 10 14:45:32 2015	1439217932	0	175	175	175
Mon Aug 10 14:45:32 2015	1439217932	0	175	175	175
Mon Aug 10 14:45:32 2015	1439217932	0	178	178	178
Mon Aug 10 14:45:32 2015	1439217932	0	181	181	181
Mon Aug 10 14:45:32 2015	1439217932	0	181	181	181
Mon Aug 10 14:45:32 2015	1439217932	0	183	183	183
Mon Aug 10 14:45:32 2015	1439217932	0	183	183	183
Mon Aug 10 14:45:32 2015	1439217932	0	184	184	184
Mon Aug 10 14:45:32 2015	1439217932	0	184	184	184
Mon Aug 10 14:45:32 2015	1439217932	0	185	185	185
Mon Aug 10 14:45:32 2015	1439217932	0	185	185	185
Mon Aug 10 14:45:32 2015	1439217932	0	186	186	186
Mon Aug 10 14:45:32 2015	1439217932	0	186	186	186
Mon Aug 10 14:45:32 2015	1439217932	0	186	186	186
Mon Aug 10 14:45:32 2015	1439217932	0	187	187	186
Mon Aug 10 14:45:32 2015	1439217932	0	187	187	187
Mon Aug 10 14:45:32 2015	1439217932	0	189	189	189
Mon Aug 10 14:45:32 2015	1439217932	0	192	192	192
Mon Aug 10 14:45:32 2015	1439217932	0	195	195	195
Mon Aug 10 14:45:32 2015	1439217932	0	196	196	196
