starttime	seconds	ctime	dtime	ttime	wait
Mon Aug 10 09:46:55 2015	1439200015	265	121	386	121
Mon Aug 10 09:46:56 2015	1439200016	109	282	390	281
Mon Aug 10 09:46:55 2015	1439200015	105	288	392	287
Mon Aug 10 09:46:55 2015	1439200015	268	129	397	129
Mon Aug 10 09:46:56 2015	1439200016	245	167	412	167
Mon Aug 10 09:46:56 2015	1439200016	242	172	415	172
Mon Aug 10 09:46:56 2015	1439200016	259	162	421	162
Mon Aug 10 09:46:56 2015	1439200016	249	186	435	186
Mon Aug 10 09:46:56 2015	1439200016	273	171	444	171
Mon Aug 10 09:46:56 2015	1439200016	264	195	459	195
Mon Aug 10 09:46:56 2015	1439200016	157	310	466	310
Mon Aug 10 09:46:56 2015	1439200016	254	213	468	213
Mon Aug 10 09:46:56 2015	1439200016	157	319	476	319
Mon Aug 10 09:46:56 2015	1439200016	308	169	478	169
Mon Aug 10 09:46:56 2015	1439200016	308	178	486	178
Mon Aug 10 09:46:56 2015	1439200016	317	170	486	169
Mon Aug 10 09:46:56 2015	1439200016	307	196	502	196
Mon Aug 10 09:46:56 2015	1439200016	285	218	502	213
Mon Aug 10 09:46:56 2015	1439200016	221	285	506	284
Mon Aug 10 09:46:56 2015	1439200016	110	399	508	399
Mon Aug 10 09:46:56 2015	1439200016	290	223	513	222
Mon Aug 10 09:46:56 2015	1439200016	274	243	517	243
Mon Aug 10 09:46:56 2015	1439200016	298	221	519	221
Mon Aug 10 09:46:56 2015	1439200016	122	398	520	398
Mon Aug 10 09:46:56 2015	1439200016	117	406	524	401
Mon Aug 10 09:46:56 2015	1439200016	303	223	526	223
Mon Aug 10 09:46:56 2015	1439200016	122	404	526	404
Mon Aug 10 09:46:56 2015	1439200016	306	221	527	221
Mon Aug 10 09:46:56 2015	1439200016	292	237	530	237
Mon Aug 10 09:46:56 2015	1439200016	280	253	533	243
Mon Aug 10 09:46:56 2015	1439200016	313	221	533	220
Mon Aug 10 09:46:56 2015	1439200016	224	311	535	311
Mon Aug 10 09:46:56 2015	1439200016	292	242	535	241
Mon Aug 10 09:46:56 2015	1439200016	284	252	535	251
Mon Aug 10 09:46:55 2015	1439200015	269	272	541	272
Mon Aug 10 09:46:56 2015	1439200016	314	228	542	228
Mon Aug 10 09:46:56 2015	1439200016	139	405	544	397
Mon Aug 10 09:46:56 2015	1439200016	316	228	544	228
Mon Aug 10 09:46:56 2015	1439200016	139	406	545	405
Mon Aug 10 09:46:56 2015	1439200016	298	250	547	249
Mon Aug 10 09:46:56 2015	1439200016	297	255	553	255
Mon Aug 10 09:46:55 2015	1439200015	58	497	556	497
Mon Aug 10 09:46:56 2015	1439200016	173	386	559	386
Mon Aug 10 09:46:56 2015	1439200016	172	387	560	387
Mon Aug 10 09:46:56 2015	1439200016	282	279	561	277
Mon Aug 10 09:46:56 2015	1439200016	260	301	561	300
Mon Aug 10 09:46:55 2015	1439200015	81	480	561	480
Mon Aug 10 09:46:55 2015	1439200015	80	483	564	483
Mon Aug 10 09:46:56 2015	1439200016	158	408	566	408
Mon Aug 10 09:46:56 2015	1439200016	306	263	569	263
Mon Aug 10 09:46:55 2015	1439200015	59	512	571	511
Mon Aug 10 09:46:55 2015	1439200015	79	493	572	493
Mon Aug 10 09:46:55 2015	1439200015	67	506	573	505
Mon Aug 10 09:46:56 2015	1439200016	237	338	575	338
Mon Aug 10 09:46:56 2015	1439200016	142	437	578	436
Mon Aug 10 09:46:55 2015	1439200015	70	509	578	509
Mon Aug 10 09:46:56 2015	1439200016	336	244	580	244
Mon Aug 10 09:46:55 2015	1439200015	84	501	585	500
Mon Aug 10 09:46:56 2015	1439200016	453	134	588	134
Mon Aug 10 09:46:56 2015	1439200016	353	235	588	235
Mon Aug 10 09:46:56 2015	1439200016	254	336	590	335
Mon Aug 10 09:46:56 2015	1439200016	336	255	591	255
Mon Aug 10 09:46:56 2015	1439200016	382	221	602	220
Mon Aug 10 09:46:56 2015	1439200016	267	335	603	335
Mon Aug 10 09:46:56 2015	1439200016	345	260	605	258
Mon Aug 10 09:46:55 2015	1439200015	333	272	605	272
Mon Aug 10 09:46:56 2015	1439200016	352	253	605	252
Mon Aug 10 09:46:56 2015	1439200016	323	284	607	284
Mon Aug 10 09:46:57 2015	1439200017	485	123	608	123
Mon Aug 10 09:46:56 2015	1439200016	387	222	609	221
Mon Aug 10 09:46:56 2015	1439200016	351	259	610	258
Mon Aug 10 09:46:56 2015	1439200016	347	266	613	265
Mon Aug 10 09:46:56 2015	1439200016	337	277	613	277
Mon Aug 10 09:46:56 2015	1439200016	247	370	617	370
Mon Aug 10 09:46:56 2015	1439200016	250	367	617	367
Mon Aug 10 09:46:56 2015	1439200016	266	353	619	352
Mon Aug 10 09:46:56 2015	1439200016	355	266	621	266
Mon Aug 10 09:46:57 2015	1439200017	462	160	622	160
Mon Aug 10 09:46:56 2015	1439200016	398	225	623	224
Mon Aug 10 09:46:56 2015	1439200016	391	236	627	235
Mon Aug 10 09:46:57 2015	1439200017	542	88	630	88
Mon Aug 10 09:46:56 2015	1439200016	393	239	632	239
Mon Aug 10 09:46:56 2015	1439200016	261	371	632	371
Mon Aug 10 09:46:56 2015	1439200016	271	361	632	361
Mon Aug 10 09:46:56 2015	1439200016	256	378	634	378
Mon Aug 10 09:46:57 2015	1439200017	476	160	636	160
Mon Aug 10 09:46:57 2015	1439200017	447	190	637	190
Mon Aug 10 09:46:57 2015	1439200017	457	182	639	182
Mon Aug 10 09:46:57 2015	1439200017	541	107	648	107
Mon Aug 10 09:46:56 2015	1439200016	401	249	650	249
Mon Aug 10 09:46:56 2015	1439200016	479	171	650	169
Mon Aug 10 09:46:56 2015	1439200016	393	258	650	257
Mon Aug 10 09:46:56 2015	1439200016	245	408	653	408
Mon Aug 10 09:46:57 2015	1439200017	550	106	657	106
Mon Aug 10 09:46:56 2015	1439200016	405	257	662	257
Mon Aug 10 09:46:56 2015	1439200016	345	319	664	317
Mon Aug 10 09:46:56 2015	1439200016	352	313	665	313
Mon Aug 10 09:46:55 2015	1439200015	86	579	665	579
Mon Aug 10 09:46:56 2015	1439200016	407	258	665	258
Mon Aug 10 09:46:56 2015	1439200016	398	267	666	267
Mon Aug 10 09:46:56 2015	1439200016	471	198	669	198
Mon Aug 10 09:46:56 2015	1439200016	395	274	669	274
Mon Aug 10 09:46:56 2015	1439200016	405	268	674	268
Mon Aug 10 09:46:56 2015	1439200016	400	275	675	275
Mon Aug 10 09:46:55 2015	1439200015	318	358	676	358
Mon Aug 10 09:46:55 2015	1439200015	332	345	677	345
Mon Aug 10 09:46:56 2015	1439200016	473	205	678	205
Mon Aug 10 09:46:56 2015	1439200016	346	336	681	336
Mon Aug 10 09:46:56 2015	1439200016	414	268	682	268
Mon Aug 10 09:46:57 2015	1439200017	445	238	683	238
Mon Aug 10 09:46:55 2015	1439200015	246	444	689	444
Mon Aug 10 09:46:57 2015	1439200017	549	141	691	141
Mon Aug 10 09:46:55 2015	1439200015	246	445	691	445
Mon Aug 10 09:46:55 2015	1439200015	219	472	691	472
Mon Aug 10 09:46:56 2015	1439200016	312	385	696	383
Mon Aug 10 09:46:56 2015	1439200016	456	241	697	241
Mon Aug 10 09:46:57 2015	1439200017	565	133	698	133
Mon Aug 10 09:46:55 2015	1439200015	86	613	699	613
Mon Aug 10 09:46:57 2015	1439200017	572	129	701	129
Mon Aug 10 09:46:56 2015	1439200016	312	394	706	393
Mon Aug 10 09:46:56 2015	1439200016	359	347	706	347
Mon Aug 10 09:46:55 2015	1439200015	62	645	707	645
Mon Aug 10 09:46:55 2015	1439200015	301	407	708	407
Mon Aug 10 09:46:57 2015	1439200017	551	158	709	157
Mon Aug 10 09:46:58 2015	1439200018	674	37	710	36
Mon Aug 10 09:46:55 2015	1439200015	246	464	711	464
Mon Aug 10 09:46:55 2015	1439200015	222	490	711	490
Mon Aug 10 09:46:55 2015	1439200015	221	490	711	490
Mon Aug 10 09:46:55 2015	1439200015	314	397	712	395
Mon Aug 10 09:46:57 2015	1439200017	547	165	712	165
Mon Aug 10 09:46:55 2015	1439200015	247	467	713	467
Mon Aug 10 09:46:57 2015	1439200017	673	44	717	44
Mon Aug 10 09:46:57 2015	1439200017	573	144	717	144
Mon Aug 10 09:46:58 2015	1439200018	679	39	718	39
Mon Aug 10 09:46:56 2015	1439200016	407	312	720	312
Mon Aug 10 09:46:56 2015	1439200016	360	361	721	361
Mon Aug 10 09:46:56 2015	1439200016	447	274	721	274
Mon Aug 10 09:46:58 2015	1439200018	695	27	721	27
Mon Aug 10 09:46:56 2015	1439200016	373	350	723	349
Mon Aug 10 09:46:55 2015	1439200015	300	424	724	424
Mon Aug 10 09:46:55 2015	1439200015	247	478	724	478
Mon Aug 10 09:46:58 2015	1439200018	689	37	726	37
Mon Aug 10 09:46:57 2015	1439200017	489	237	726	237
Mon Aug 10 09:46:58 2015	1439200018	678	47	726	47
Mon Aug 10 09:46:57 2015	1439200017	544	182	726	182
Mon Aug 10 09:46:57 2015	1439200017	608	121	728	120
Mon Aug 10 09:46:57 2015	1439200017	561	168	728	168
Mon Aug 10 09:46:58 2015	1439200018	684	46	729	45
Mon Aug 10 09:46:57 2015	1439200017	556	174	729	174
Mon Aug 10 09:46:57 2015	1439200017	444	285	730	285
Mon Aug 10 09:46:55 2015	1439200015	72	658	730	658
Mon Aug 10 09:46:57 2015	1439200017	561	171	732	171
Mon Aug 10 09:46:55 2015	1439200015	223	509	732	509
Mon Aug 10 09:46:58 2015	1439200018	699	33	732	33
Mon Aug 10 09:46:57 2015	1439200017	551	181	732	181
Mon Aug 10 09:46:57 2015	1439200017	648	85	733	85
Mon Aug 10 09:46:58 2015	1439200018	707	27	735	27
Mon Aug 10 09:46:58 2015	1439200018	699	36	735	35
Mon Aug 10 09:46:55 2015	1439200015	286	449	735	449
Mon Aug 10 09:46:55 2015	1439200015	248	489	737	489
Mon Aug 10 09:46:58 2015	1439200018	701	36	737	36
Mon Aug 10 09:46:58 2015	1439200018	709	28	737	28
Mon Aug 10 09:46:55 2015	1439200015	103	634	737	634
Mon Aug 10 09:46:58 2015	1439200018	675	63	738	63
Mon Aug 10 09:46:57 2015	1439200017	554	183	738	183
Mon Aug 10 09:46:57 2015	1439200017	550	188	738	187
Mon Aug 10 09:46:56 2015	1439200016	232	506	738	506
Mon Aug 10 09:46:57 2015	1439200017	609	129	738	129
Mon Aug 10 09:46:55 2015	1439200015	224	515	738	514
Mon Aug 10 09:46:58 2015	1439200018	678	61	739	61
Mon Aug 10 09:46:57 2015	1439200017	579	163	741	162
Mon Aug 10 09:46:58 2015	1439200018	707	34	741	34
Mon Aug 10 09:46:56 2015	1439200016	277	465	742	465
Mon Aug 10 09:46:57 2015	1439200017	581	162	742	161
Mon Aug 10 09:46:58 2015	1439200018	697	45	743	44
Mon Aug 10 09:46:58 2015	1439200018	702	41	743	41
Mon Aug 10 09:46:58 2015	1439200018	692	51	743	51
Mon Aug 10 09:46:58 2015	1439200018	699	45	745	44
Mon Aug 10 09:46:57 2015	1439200017	489	256	745	255
Mon Aug 10 09:46:57 2015	1439200017	537	208	745	207
Mon Aug 10 09:46:57 2015	1439200017	607	138	745	138
Mon Aug 10 09:46:57 2015	1439200017	501	244	745	244
Mon Aug 10 09:46:55 2015	1439200015	248	499	746	498
Mon Aug 10 09:46:58 2015	1439200018	707	40	747	40
Mon Aug 10 09:46:58 2015	1439200018	705	42	747	42
Mon Aug 10 09:46:57 2015	1439200017	653	95	747	95
Mon Aug 10 09:46:55 2015	1439200015	226	522	748	522
Mon Aug 10 09:46:55 2015	1439200015	225	523	748	523
Mon Aug 10 09:46:55 2015	1439200015	104	645	748	644
Mon Aug 10 09:46:58 2015	1439200018	704	44	748	44
Mon Aug 10 09:46:57 2015	1439200017	685	63	749	63
Mon Aug 10 09:46:57 2015	1439200017	505	244	749	243
Mon Aug 10 09:46:58 2015	1439200018	704	46	749	46
Mon Aug 10 09:46:57 2015	1439200017	689	60	749	60
Mon Aug 10 09:46:58 2015	1439200018	690	60	750	60
Mon Aug 10 09:46:58 2015	1439200018	694	55	750	55
Mon Aug 10 09:46:58 2015	1439200018	696	54	750	54
Mon Aug 10 09:46:58 2015	1439200018	695	55	750	55
Mon Aug 10 09:46:56 2015	1439200016	284	466	750	466
Mon Aug 10 09:46:57 2015	1439200017	692	59	751	59
Mon Aug 10 09:46:58 2015	1439200018	704	48	752	48
Mon Aug 10 09:46:57 2015	1439200017	575	177	752	177
Mon Aug 10 09:46:57 2015	1439200017	658	94	752	94
Mon Aug 10 09:46:56 2015	1439200016	205	548	753	548
Mon Aug 10 09:46:57 2015	1439200017	694	58	753	58
Mon Aug 10 09:46:57 2015	1439200017	700	53	753	53
Mon Aug 10 09:46:57 2015	1439200017	696	57	753	56
Mon Aug 10 09:46:56 2015	1439200016	183	570	753	569
Mon Aug 10 09:46:58 2015	1439200018	710	44	754	43
Mon Aug 10 09:46:58 2015	1439200018	705	49	754	48
Mon Aug 10 09:46:57 2015	1439200017	518	236	754	236
Mon Aug 10 09:46:55 2015	1439200015	77	678	755	677
Mon Aug 10 09:46:57 2015	1439200017	652	103	755	103
Mon Aug 10 09:46:55 2015	1439200015	75	680	755	680
Mon Aug 10 09:46:57 2015	1439200017	703	53	756	53
Mon Aug 10 09:46:56 2015	1439200016	411	345	756	345
Mon Aug 10 09:46:58 2015	1439200018	699	57	756	57
Mon Aug 10 09:46:56 2015	1439200016	407	349	756	349
Mon Aug 10 09:46:56 2015	1439200016	288	468	756	468
Mon Aug 10 09:46:58 2015	1439200018	717	39	757	39
Mon Aug 10 09:46:55 2015	1439200015	34	723	757	723
Mon Aug 10 09:46:57 2015	1439200017	502	255	757	253
Mon Aug 10 09:46:58 2015	1439200018	725	33	759	33
Mon Aug 10 09:46:57 2015	1439200017	701	58	759	58
Mon Aug 10 09:46:57 2015	1439200017	556	204	759	203
Mon Aug 10 09:46:55 2015	1439200015	248	512	760	512
Mon Aug 10 09:46:58 2015	1439200018	715	45	761	44
Mon Aug 10 09:46:57 2015	1439200017	685	76	761	76
Mon Aug 10 09:46:58 2015	1439200018	696	66	761	66
Mon Aug 10 09:46:57 2015	1439200017	712	49	762	49
Mon Aug 10 09:46:55 2015	1439200015	229	533	762	533
Mon Aug 10 09:46:57 2015	1439200017	675	87	762	87
Mon Aug 10 09:46:57 2015	1439200017	648	115	763	115
Mon Aug 10 09:46:57 2015	1439200017	584	179	763	179
Mon Aug 10 09:46:57 2015	1439200017	715	49	764	49
Mon Aug 10 09:46:58 2015	1439200018	725	39	764	39
Mon Aug 10 09:46:57 2015	1439200017	686	80	766	80
Mon Aug 10 09:46:58 2015	1439200018	696	70	766	70
Mon Aug 10 09:46:57 2015	1439200017	688	79	766	79
Mon Aug 10 09:46:57 2015	1439200017	711	56	767	56
Mon Aug 10 09:46:56 2015	1439200016	407	360	767	360
Mon Aug 10 09:46:57 2015	1439200017	505	263	767	263
Mon Aug 10 09:46:56 2015	1439200016	240	528	768	527
Mon Aug 10 09:46:57 2015	1439200017	716	52	769	52
Mon Aug 10 09:46:57 2015	1439200017	616	152	769	152
Mon Aug 10 09:46:55 2015	1439200015	251	519	770	518
Mon Aug 10 09:46:57 2015	1439200017	587	182	770	182
Mon Aug 10 09:46:57 2015	1439200017	696	74	770	73
Mon Aug 10 09:46:57 2015	1439200017	586	184	770	184
Mon Aug 10 09:46:57 2015	1439200017	595	175	770	175
Mon Aug 10 09:46:56 2015	1439200016	309	461	771	461
Mon Aug 10 09:46:57 2015	1439200017	563	208	771	208
Mon Aug 10 09:46:57 2015	1439200017	689	82	771	82
Mon Aug 10 09:46:56 2015	1439200016	290	482	772	480
Mon Aug 10 09:46:57 2015	1439200017	687	85	772	85
Mon Aug 10 09:46:57 2015	1439200017	691	81	772	81
Mon Aug 10 09:46:56 2015	1439200016	298	475	773	475
Mon Aug 10 09:46:56 2015	1439200016	218	555	774	555
Mon Aug 10 09:46:57 2015	1439200017	694	80	774	80
Mon Aug 10 09:46:58 2015	1439200018	744	31	775	31
Mon Aug 10 09:46:56 2015	1439200016	218	557	775	557
Mon Aug 10 09:46:57 2015	1439200017	620	156	775	156
Mon Aug 10 09:46:56 2015	1439200016	390	385	775	385
Mon Aug 10 09:46:57 2015	1439200017	732	43	775	43
Mon Aug 10 09:46:56 2015	1439200016	383	393	776	393
Mon Aug 10 09:46:58 2015	1439200018	730	46	776	46
Mon Aug 10 09:46:55 2015	1439200015	243	534	777	534
Mon Aug 10 09:46:56 2015	1439200016	240	537	777	536
Mon Aug 10 09:46:55 2015	1439200015	251	526	777	526
Mon Aug 10 09:46:56 2015	1439200016	398	380	777	379
Mon Aug 10 09:46:56 2015	1439200016	308	470	778	469
Mon Aug 10 09:46:57 2015	1439200017	617	162	779	162
Mon Aug 10 09:46:57 2015	1439200017	596	182	779	182
Mon Aug 10 09:46:57 2015	1439200017	656	123	779	123
Mon Aug 10 09:46:57 2015	1439200017	514	265	779	265
Mon Aug 10 09:46:56 2015	1439200016	133	646	779	645
Mon Aug 10 09:46:57 2015	1439200017	697	83	780	82
Mon Aug 10 09:46:58 2015	1439200018	725	56	781	56
Mon Aug 10 09:46:58 2015	1439200018	717	64	781	63
Mon Aug 10 09:46:58 2015	1439200018	717	65	782	65
Mon Aug 10 09:46:58 2015	1439200018	717	65	782	65
Mon Aug 10 09:46:58 2015	1439200018	741	41	782	41
Mon Aug 10 09:46:56 2015	1439200016	108	675	782	674
Mon Aug 10 09:46:57 2015	1439200017	703	80	783	80
Mon Aug 10 09:46:56 2015	1439200016	409	374	783	374
Mon Aug 10 09:46:57 2015	1439200017	709	74	783	74
Mon Aug 10 09:46:57 2015	1439200017	689	95	784	94
Mon Aug 10 09:46:56 2015	1439200016	395	389	784	389
Mon Aug 10 09:46:55 2015	1439200015	243	542	785	542
Mon Aug 10 09:46:57 2015	1439200017	620	165	785	165
Mon Aug 10 09:46:57 2015	1439200017	580	205	785	205
Mon Aug 10 09:46:58 2015	1439200018	726	60	786	59
Mon Aug 10 09:46:57 2015	1439200017	707	79	786	79
Mon Aug 10 09:46:57 2015	1439200017	576	211	787	210
Mon Aug 10 09:46:56 2015	1439200016	296	491	787	491
Mon Aug 10 09:46:55 2015	1439200015	224	563	787	563
Mon Aug 10 09:46:57 2015	1439200017	712	76	787	75
Mon Aug 10 09:46:58 2015	1439200018	758	30	787	30
Mon Aug 10 09:46:57 2015	1439200017	707	81	788	81
Mon Aug 10 09:46:57 2015	1439200017	715	74	788	73
Mon Aug 10 09:46:57 2015	1439200017	559	230	789	230
Mon Aug 10 09:46:57 2015	1439200017	560	228	789	228
Mon Aug 10 09:46:56 2015	1439200016	454	335	790	335
Mon Aug 10 09:46:56 2015	1439200016	403	387	790	387
Mon Aug 10 09:46:58 2015	1439200018	752	39	791	39
Mon Aug 10 09:46:57 2015	1439200017	691	100	791	100
Mon Aug 10 09:46:57 2015	1439200017	694	97	791	93
Mon Aug 10 09:46:57 2015	1439200017	689	102	791	102
Mon Aug 10 09:46:57 2015	1439200017	605	187	791	187
Mon Aug 10 09:46:57 2015	1439200017	686	107	793	107
Mon Aug 10 09:46:57 2015	1439200017	687	106	793	105
Mon Aug 10 09:46:57 2015	1439200017	719	74	793	74
Mon Aug 10 09:47:17 2015	1439200037	767	27	794	27
Mon Aug 10 09:47:17 2015	1439200037	767	27	794	26
Mon Aug 10 09:46:57 2015	1439200017	724	70	795	70
Mon Aug 10 09:46:57 2015	1439200017	648	147	795	147
Mon Aug 10 09:46:57 2015	1439200017	584	211	795	211
Mon Aug 10 09:46:55 2015	1439200015	242	553	795	552
Mon Aug 10 09:46:55 2015	1439200015	265	530	796	530
Mon Aug 10 09:46:58 2015	1439200018	770	26	796	26
Mon Aug 10 09:46:55 2015	1439200015	223	574	796	574
Mon Aug 10 09:47:15 2015	1439200035	759	38	797	37
Mon Aug 10 09:47:15 2015	1439200035	748	49	797	49
Mon Aug 10 09:46:57 2015	1439200017	566	231	797	231
Mon Aug 10 09:46:57 2015	1439200017	555	243	798	243
Mon Aug 10 09:46:55 2015	1439200015	222	576	798	575
Mon Aug 10 09:47:14 2015	1439200034	767	31	798	31
Mon Aug 10 09:46:56 2015	1439200016	401	397	798	396
Mon Aug 10 09:46:58 2015	1439200018	757	41	798	40
Mon Aug 10 09:46:58 2015	1439200018	768	30	798	29
Mon Aug 10 09:46:58 2015	1439200018	763	37	799	37
Mon Aug 10 09:46:56 2015	1439200016	461	339	800	338
Mon Aug 10 09:47:14 2015	1439200034	767	33	800	33
Mon Aug 10 09:46:57 2015	1439200017	623	177	800	177
Mon Aug 10 09:47:21 2015	1439200041	762	38	801	38
Mon Aug 10 09:46:56 2015	1439200016	307	494	801	494
Mon Aug 10 09:46:57 2015	1439200017	725	75	801	75
Mon Aug 10 09:47:16 2015	1439200036	773	29	801	28
Mon Aug 10 09:47:16 2015	1439200036	773	28	802	27
Mon Aug 10 09:47:21 2015	1439200041	763	39	802	39
Mon Aug 10 09:47:16 2015	1439200036	767	34	802	33
Mon Aug 10 09:46:56 2015	1439200016	463	340	803	339
Mon Aug 10 09:47:16 2015	1439200036	769	34	803	34
Mon Aug 10 09:47:16 2015	1439200036	779	24	803	24
Mon Aug 10 09:46:57 2015	1439200017	691	113	803	111
Mon Aug 10 09:47:16 2015	1439200036	778	25	803	25
Mon Aug 10 09:47:16 2015	1439200036	774	30	804	29
Mon Aug 10 09:47:14 2015	1439200034	766	37	804	37
Mon Aug 10 09:47:16 2015	1439200036	781	24	804	24
Mon Aug 10 09:47:17 2015	1439200037	773	32	804	31
Mon Aug 10 09:46:57 2015	1439200017	555	250	805	250
Mon Aug 10 09:46:58 2015	1439200018	766	39	805	39
Mon Aug 10 09:46:57 2015	1439200017	642	163	805	163
Mon Aug 10 09:46:58 2015	1439200018	777	29	806	29
Mon Aug 10 09:46:55 2015	1439200015	221	585	806	585
Mon Aug 10 09:47:16 2015	1439200036	754	51	806	51
Mon Aug 10 09:47:21 2015	1439200041	763	43	806	43
Mon Aug 10 09:46:58 2015	1439200018	765	42	806	42
Mon Aug 10 09:47:16 2015	1439200036	780	27	807	26
Mon Aug 10 09:47:16 2015	1439200036	778	29	807	29
Mon Aug 10 09:47:17 2015	1439200037	775	31	807	31
Mon Aug 10 09:46:58 2015	1439200018	775	33	807	33
Mon Aug 10 09:47:17 2015	1439200037	776	31	807	31
Mon Aug 10 09:47:14 2015	1439200034	770	37	808	36
Mon Aug 10 09:46:57 2015	1439200017	560	248	808	247
Mon Aug 10 09:47:21 2015	1439200041	763	45	808	45
Mon Aug 10 09:47:13 2015	1439200033	776	32	808	32
Mon Aug 10 09:46:56 2015	1439200016	405	404	808	404
Mon Aug 10 09:47:17 2015	1439200037	781	28	808	28
Mon Aug 10 09:47:16 2015	1439200036	783	26	809	26
Mon Aug 10 09:47:16 2015	1439200036	779	30	809	30
Mon Aug 10 09:47:21 2015	1439200041	773	36	809	36
Mon Aug 10 09:47:13 2015	1439200033	780	29	809	28
Mon Aug 10 09:47:16 2015	1439200036	774	35	809	35
Mon Aug 10 09:47:14 2015	1439200034	780	29	809	28
Mon Aug 10 09:46:58 2015	1439200018	750	59	810	58
Mon Aug 10 09:46:58 2015	1439200018	755	55	810	54
Mon Aug 10 09:46:58 2015	1439200018	749	61	810	60
Mon Aug 10 09:47:21 2015	1439200041	782	28	810	28
Mon Aug 10 09:46:58 2015	1439200018	759	51	810	50
Mon Aug 10 09:47:17 2015	1439200037	783	27	810	27
Mon Aug 10 09:46:57 2015	1439200017	578	232	810	232
Mon Aug 10 09:46:57 2015	1439200017	572	239	810	238
Mon Aug 10 09:47:16 2015	1439200036	787	23	810	23
Mon Aug 10 09:47:21 2015	1439200041	769	41	810	41
Mon Aug 10 09:46:56 2015	1439200016	377	434	810	434
Mon Aug 10 09:47:15 2015	1439200035	773	37	811	37
Mon Aug 10 09:47:16 2015	1439200036	783	28	811	28
Mon Aug 10 09:47:14 2015	1439200034	784	28	811	28
Mon Aug 10 09:46:57 2015	1439200017	721	90	811	89
Mon Aug 10 09:47:16 2015	1439200036	771	40	811	40
Mon Aug 10 09:46:56 2015	1439200016	470	342	812	342
Mon Aug 10 09:46:57 2015	1439200017	671	141	812	140
Mon Aug 10 09:47:14 2015	1439200034	780	32	812	32
Mon Aug 10 09:46:57 2015	1439200017	697	115	812	115
Mon Aug 10 09:47:15 2015	1439200035	773	40	813	40
Mon Aug 10 09:47:14 2015	1439200034	785	27	813	27
Mon Aug 10 09:47:15 2015	1439200035	783	29	813	29
Mon Aug 10 09:47:16 2015	1439200036	781	32	813	32
Mon Aug 10 09:47:15 2015	1439200035	789	24	813	24
Mon Aug 10 09:47:17 2015	1439200037	779	34	813	34
Mon Aug 10 09:47:16 2015	1439200036	780	33	813	32
Mon Aug 10 09:47:17 2015	1439200037	785	28	813	28
Mon Aug 10 09:47:14 2015	1439200034	778	36	813	36
Mon Aug 10 09:47:15 2015	1439200035	778	35	813	35
Mon Aug 10 09:47:16 2015	1439200036	780	34	813	34
Mon Aug 10 09:46:57 2015	1439200017	521	293	813	293
Mon Aug 10 09:46:58 2015	1439200018	782	32	813	31
Mon Aug 10 09:47:16 2015	1439200036	788	26	813	26
Mon Aug 10 09:47:17 2015	1439200037	785	28	814	28
Mon Aug 10 09:47:16 2015	1439200036	785	28	814	28
Mon Aug 10 09:46:57 2015	1439200017	555	258	814	258
Mon Aug 10 09:47:14 2015	1439200034	773	41	814	41
Mon Aug 10 09:47:16 2015	1439200036	790	24	814	24
Mon Aug 10 09:47:16 2015	1439200036	761	53	814	52
Mon Aug 10 09:47:17 2015	1439200037	787	27	814	27
Mon Aug 10 09:47:16 2015	1439200036	780	35	814	35
Mon Aug 10 09:47:16 2015	1439200036	776	39	815	39
Mon Aug 10 09:47:16 2015	1439200036	774	41	815	41
Mon Aug 10 09:47:17 2015	1439200037	790	25	815	24
Mon Aug 10 09:47:17 2015	1439200037	792	23	815	23
Mon Aug 10 09:47:16 2015	1439200036	786	29	815	29
Mon Aug 10 09:47:15 2015	1439200035	784	31	815	31
Mon Aug 10 09:47:17 2015	1439200037	776	40	815	40
Mon Aug 10 09:47:16 2015	1439200036	789	27	816	27
Mon Aug 10 09:47:16 2015	1439200036	789	26	816	26
Mon Aug 10 09:47:15 2015	1439200035	776	40	816	39
